RowId , Time  , TimeInterval  , FEBF:904  , FEBF:905  , FEBF:906  , FEBF:907  , FEBF:908  , FEBF:909  , FEBF:910  , Difference  , Label 
3081,1543528049.466548,0.10019302368164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0120655109204635,-1.0
3082,1543528052.972302,3.505753993988037,1.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.740266247208166,-1.0
3083,1543528053.072459,0.10015702247619629,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.443562423061606,-1.0
3084,1543528053.172647,0.10018801689147949,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.388152856088038,-1.0
3085,1543528053.272855,0.10020804405212402,2.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693355759899527,-1.0
3086,1543528053.373036,0.10018086433410645,3.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7566612229508433,-1.0
3087,1543528053.473219,0.10018301010131836,4.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329783847159121,-1.0
3088,1543528053.573388,0.10016918182373047,4.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329761963758644,-1.0
3089,1543528053.673585,0.10019683837890625,5.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693314077229273,-1.0
3090,1543528053.77377,0.10018515586853027,5.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329787244393628,-1.0
