RowId , Time  , TimeInterval  , FDA3:3470  , FDA3:641  , FDA3:3675  , FDA3:5369  , FDA3:5366  , FDA3:5367  , FDA3:5368  , Difference  , Label 
1925,1543528016.568989,0.09999704360961914,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999705241378776,-1.0
1926,1543528016.668984,0.09999489784240723,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999489786542999,-1.0
1927,1543528016.868984,0.20000004768371582,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22360914352564204,-1.0
1928,1543528016.968978,0.09999394416809082,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14142139021615213,-1.0
1929,1543528017.567997,0.5990190505981445,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.7796472791121821,-1.0
1930,1543528017.867986,0.2999889850616455,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.42357097546111333,-1.0
1931,1543528018.468999,0.6010129451751709,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.6721844871986874,-1.0
1932,1543528018.669032,0.20003318786621094,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.448104945319142,-1.0
1933,1543528019.069004,0.39997196197509766,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.44716113847065625,-1.0
1934,1543528019.170002,0.1009979248046875,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.3155725839118904,-1.0
1935,1543528019.269004,0.09900212287902832,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09902223770386472,-1.0
1936,1543528019.369106,0.10010194778442383,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10010798951661172,-1.0
1937,1543528019.469107,0.10000085830688477,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1000009094018455,-1.0
1938,1543528019.770145,0.3010380268096924,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.361994249547005,-1.0
1939,1543528019.968976,0.19883108139038086,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22356220301923665,-1.0
1940,1543528020.069414,0.10043787956237793,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14060223972950378,-1.0
1941,1543528020.469398,0.39998412132263184,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.4997151671331683,-1.0
1942,1543528020.669444,0.20004606246948242,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.2828314948648921,-1.0
1943,1543528020.769457,0.10001301765441895,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14145392803070408,-1.0
1944,1543528020.86939,0.09993290901184082,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09993294112035066,-1.0
1945,1543528021.06902,0.1996300220489502,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.2231404491597131,-1.0
1946,1543528021.268972,0.1999518871307373,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1999521461857161,-1.0
1947,1543528021.369021,0.10004901885986328,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14138737306976493,-1.0
1948,1543528021.968952,0.599931001663208,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.7808964102158644,-1.0
1949,1543528022.168999,0.20004701614379883,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.44713086511996053,-1.0
1950,1543528022.667993,0.4989941120147705,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.5816910605769159,-1.0
1951,1543528024.968071,2.3000779151916504,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,2.9213457998016024,-1.0
1952,1543528025.068006,0.09993505477905273,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,2.20241131975801,-1.0
1953,1543528025.169004,0.1009979248046875,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10100351730283805,-1.0
1954,1543528025.868982,0.6999781131744385,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.9212744569251388,-1.0
1955,1543528025.967984,0.09900188446044922,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.6090761862082684,-1.0
1956,1543528026.768988,0.8010039329528809,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,1.0650888116460306,-1.0
1957,1543528026.868987,0.09999918937683105,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.7081013263595448,-1.0
1958,1543528026.969027,0.10003995895385742,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10003996726132955,-1.0
1959,1543528027.069046,0.10001897811889648,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10001898031945601,-1.0
1960,1543528027.168997,0.09995102882385254,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09995105192069415,-1.0
1961,1543528027.268998,0.10000085830688477,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000087072166433,-1.0
1962,1543528027.368995,0.09999704360961914,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999704368238087,-1.0
1963,1543528027.468993,0.09999799728393555,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999799728848312,-1.0
1964,1543528027.668988,0.1999950408935547,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22360104005276604,-1.0
1965,1543528027.768983,0.09999489784240723,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1414178496681498,-1.0
1966,1543528027.868981,0.09999799728393555,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0999979973319692,-1.0
1967,1543528027.969983,0.10100221633911133,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10100720846218564,-1.0
1968,1543528028.069113,0.09912991523742676,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09914759506107439,-1.0
1969,1543528028.269115,0.20000195503234863,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.2239998893507537,-1.0
1970,1543528028.369298,0.10018301010131836,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1414229729573838,-1.0
1971,1543528028.768988,0.3996899127960205,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.4994561153421432,-1.0
1972,1543528028.968987,0.19999909400939941,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.28262353177372146,-1.0
1973,1543528029.369009,0.400022029876709,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.4472435569794835,-1.0
1974,1543528029.568997,0.19998788833618164,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.28285829184066846,-1.0
1975,1543528029.668998,0.10000109672546387,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1414127923594633,-1.0
1976,1543528029.769006,0.10000801086425781,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000801110326524,-1.0
1977,1543528029.868993,0.09998703002929688,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09998703223055953,-1.0
1978,1543528029.969016,0.10002303123474121,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10002303771368279,-1.0
1979,1543528030.069011,0.09999489784240723,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0999949018000479,-1.0
1980,1543528030.16901,0.09999895095825195,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999895104039155,-1.0
1981,1543528030.568998,0.39998817443847656,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.4999840736412444,-1.0
1982,1543528030.669001,0.10000300407409668,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.3162146474507306,-1.0
1983,1543528030.768993,0.0999917984008789,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999179902876597,-1.0
1984,1543528030.869037,0.10004401206970215,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10004402569504049,-1.0
1985,1543528030.968992,0.09995508193969727,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09995512150029941,-1.0
1986,1543528031.069002,0.10000991821289062,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000993324648272,-1.0
1987,1543528031.169044,0.10004210472106934,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10004210989874569,-1.0
1988,1543528031.269999,0.10095500946044922,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10095913693283325,-1.0
1989,1543528031.369039,0.09904003143310547,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09905854313039199,-1.0
1990,1543528031.468992,0.09995293617248535,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09995710502292528,-1.0
1991,1543528031.569101,0.10010910034179688,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10010922214507378,-1.0
1992,1543528031.668992,0.09989094734191895,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09989118555506978,-1.0
1993,1543528031.769033,0.10004091262817383,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1000410250300595,-1.0
1994,1543528031.868984,0.09995102882385254,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09995106923912761,-1.0
1995,1543528032.069019,0.20003509521484375,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.2236757914101746,-1.0
1996,1543528032.169012,0.09999299049377441,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1414461765651849,-1.0
1997,1543528032.27002,0.10100793838500977,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10101303745562674,-1.0
1998,1543528032.370018,0.09999799728393555,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000309716116607,-1.0
1999,1543528032.469009,0.09899091720581055,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0989960398174159,-1.0
2000,1543528032.569007,0.09999799728393555,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000306830833611,-1.0
2001,1543528032.669049,0.10004210472106934,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10004211444430497,-1.0
2002,1543528032.769002,0.09995293617248535,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09995297594634682,-1.0
2003,1543528032.868997,0.09999513626098633,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999514516565639,-1.0
2004,1543528032.968997,0.09999990463256836,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999990474625531,-1.0
2005,1543528033.068858,0.09986090660095215,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09986100333772378,-1.0
2006,1543528033.168857,0.09999918937683105,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999928498819091,-1.0
2007,1543528033.268855,0.09999799728393555,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999799729104111,-1.0
2008,1543528033.368908,0.1000528335571289,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10005284858427269,-1.0
2009,1543528033.568861,0.1999530792236328,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22352022945415972,-1.0
2010,1543528033.668845,0.09998393058776855,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14138817862452024,-1.0
2011,1543528033.868842,0.1999969482421875,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22360989022521197,-1.0
2012,1543528033.96984,0.1009981632232666,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14142626492167612,-1.0
2013,1543528034.069003,0.09916305541992188,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09918003418463009,-1.0
2014,1543528034.169049,0.10004591941833496,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10004981479792786,-1.0
2015,1543528034.269004,0.09995508193969727,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09995512321546665,-1.0
2016,1543528034.368997,0.09999299049377441,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0999929976795702,-1.0
2017,1543528034.468995,0.09999799728393555,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0999979974092778,-1.0
2018,1543528034.568994,0.09999895095825195,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999895096279947,-1.0
2019,1543528034.668991,0.09999704360961914,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999704362780958,-1.0
2020,1543528034.768991,0.09999990463256836,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999990467349566,-1.0
2021,1543528034.868985,0.09999394416809082,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999394434573726,-1.0
2022,1543528034.969028,0.10004305839538574,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10004307045123058,-1.0
2023,1543528035.069063,0.10003495216369629,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10003495249213645,-1.0
2024,1543528035.169023,0.0999600887298584,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09996011676371176,-1.0
2025,1543528035.269035,0.10001206398010254,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10001207748560552,-1.0
2026,1543528035.36901,0.0999748706817627,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09997487760020822,-1.0
2027,1543528035.469011,0.10000109672546387,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000110016445293,-1.0
2028,1543528035.569006,0.09999489784240723,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999489803454778,-1.0
2029,1543528035.669007,0.10000109672546387,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000109691759251,-1.0
2030,1543528035.869003,0.1999959945678711,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22360093344551446,-1.0
2031,1543528035.968991,0.09998798370361328,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1414185246781324,-1.0
2032,1543528036.069038,0.10004687309265137,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10004689042432668,-1.0
2033,1543528036.170045,0.10100698471069336,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10101154772928361,-1.0
2034,1543528036.269108,0.09906315803527832,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09908222717554639,-1.0
2035,1543528036.369029,0.09992098808288574,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09992467028642513,-1.0
2036,1543528036.469031,0.10000205039978027,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000208325459732,-1.0
2037,1543528036.569025,0.09999394416809082,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999394449666568,-1.0
2038,1543528036.669018,0.09999299049377441,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0999929904983222,-1.0
2039,1543528036.770025,0.10100698471069336,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1010120742516368,-1.0
2040,1543528036.969141,0.19911599159240723,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22197422224020466,-1.0
2041,1543528037.271082,0.30194091796875,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.3189690947852342,-1.0
2042,1543528038.069026,0.7979440689086914,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.9395391757925311,-1.0
2043,1543528038.169028,0.10000205039978027,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.705069834331645,-1.0
2044,1543528038.569008,0.3999800682067871,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.49997086528129514,-1.0
2045,1543528038.769014,0.20000576972961426,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.2828286194439539,-1.0
2046,1543528039.06907,0.30005621910095215,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.31629705506148054,-1.0
2047,1543528039.169065,0.09999489784240723,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22365936568413175,-1.0
2048,1543528039.269006,0.09994101524353027,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0999410297687692,-1.0
2049,1543528039.369052,0.10004591941833496,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.100045974417494,-1.0
2050,1543528039.56805,0.19899797439575195,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22224244193642695,-1.0
2051,1543528039.667999,0.09994912147521973,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14071425709053598,-1.0
2052,1543528039.768998,0.1009988784790039,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10100433378713802,-1.0
2053,1543528039.868997,0.09999918937683105,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000418618400093,-1.0
2054,1543528040.169008,0.30001091957092285,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.36057071993857864,-1.0
2055,1543528040.369,0.19999194145202637,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.2236080781852459,-1.0
2056,1543528040.568998,0.199998140335083,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.19999814043114927,-1.0
2057,1543528040.668999,0.10000085830688477,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1414200412782455,-1.0
2058,1543528040.769001,0.10000205039978027,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000205040688556,-1.0
2059,1543528040.969035,0.20003390312194824,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22365136699164276,-1.0
2060,1543528041.069014,0.09997916221618652,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14144533946076004,-1.0
2061,1543528041.169023,0.10000896453857422,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000896897906815,-1.0
2062,1543528041.269016,0.09999299049377441,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999299176971438,-1.0
2063,1543528041.369012,0.09999608993530273,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0999960899833373,-1.0
2064,1543528041.46801,0.09899783134460449,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0990028642572964,-1.0
2065,1543528041.568006,0.09999608993530273,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000107260706285,-1.0
2066,1543528041.668008,0.10000205039978027,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000205057741232,-1.0
2067,1543528041.769001,0.10099291801452637,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10099777872665713,-1.0
2068,1543528041.868995,0.09999394416809082,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0999989340895048,-1.0
2069,1543528041.968995,0.10000014305114746,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000014324327794,-1.0
2070,1543528042.168001,0.1990058422088623,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22227337604618,-1.0
2071,1543528042.269999,0.10199809074401855,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14076261705328563,-1.0
2072,1543528042.467993,0.19799399375915527,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22003825794709417,-1.0
2073,1543528042.567996,0.10000300407409668,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14001012421714745,-1.0
2074,1543528042.667991,0.09999489784240723,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999489817097895,-1.0
2075,1543528042.768988,0.1009969711303711,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10100194220104614,-1.0
2076,1543528042.867984,0.09899616241455078,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09901637949513918,-1.0
2077,1543528042.968981,0.1009969711303711,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10101678777820207,-1.0
2078,1543528043.069019,0.10003805160522461,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10004264738412957,-1.0
2079,1543528043.169007,0.09998798370361328,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09998799623909266,-1.0
2080,1543528043.269011,0.10000395774841309,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000395902421312,-1.0
2081,1543528043.369046,0.10003495216369629,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1000349569652868,-1.0
2082,1543528043.568999,0.1999530792236328,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.2235282219456371,-1.0
2083,1543528043.668996,0.09999704360961914,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14138818121163466,-1.0
2084,1543528043.968991,0.29999494552612305,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.36054975816414725,-1.0
2085,1543528044.368957,0.3999660015106201,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.4122705597044844,-1.0
2086,1543528044.668964,0.3000068664550781,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.316221360128071,-1.0
2087,1543528052.269005,7.600041151046753,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,10.538079808666184,-1.0
2088,1543528052.368003,0.09899783134460449,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,7.5016965717535635,-1.0
2089,1543528052.468002,0.09999918937683105,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000420288133907,-1.0
2090,1543528052.567997,0.09999489784240723,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999489793449827,-1.0
2091,1543528052.668,0.10000300407409668,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000300440264177,-1.0
2092,1543528052.769002,0.10100197792053223,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10100691804329812,-1.0
2093,1543528052.867988,0.09898614883422852,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09900667264350028,-1.0
2094,1543528052.967991,0.10000300407409668,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000817375806162,-1.0
2095,1543528053.067961,0.09996986389160156,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09996986938461527,-1.0
2096,1543528053.167955,0.09999394416809082,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999394706756494,-1.0
2097,1543528053.268954,0.10099911689758301,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10100411866012075,-1.0
2098,1543528053.367997,0.09904289245605469,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09906220954595778,-1.0
2099,1543528053.667943,0.2999460697174072,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.36101209311133353,-1.0
2100,1543528053.767944,0.10000109672546387,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22355807203284908,-1.0
2101,1543528053.867943,0.09999895095825195,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999895098127377,-1.0
2102,1543528053.96794,0.09999704360961914,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999704362780958,-1.0
2103,1543528054.063672,0.09573197364807129,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09582693567224151,-1.0
2104,1543528054.163666,0.09999394416809082,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10008473041880454,-1.0
2105,1543528054.263658,0.09999203681945801,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999203683764935,-1.0
2106,1543528054.363707,0.10004901885986328,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10004903508667241,-1.0
2107,1543528054.463657,0.09994983673095703,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09994988594110381,-1.0
2108,1543528054.563703,0.10004615783691406,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1000462042042784,-1.0
2109,1543528054.863952,0.3002488613128662,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.3608746336316156,-1.0
2110,1543528054.964646,0.10069417953491211,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22352044383391342,-1.0
2111,1543528055.061847,0.09720087051391602,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09726362339836636,-1.0
2112,1543528055.16196,0.1001129150390625,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10015525827900891,-1.0
2113,1543528055.262554,0.10059404373168945,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1005951943142013,-1.0
2114,1543528055.361667,0.09911298751831055,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09912405269313786,-1.0
2115,1543528055.461663,0.09999608993530273,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999998936113969,-1.0
2116,1543528055.561731,0.1000680923461914,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10006811825028522,-1.0
2117,1543528055.661925,0.10019397735595703,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1001940564377035,-1.0
2118,1543528055.762133,0.10020780563354492,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.1002078065876685,-1.0
2119,1543528055.861542,0.09940910339355469,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0994123119275405,-1.0
2120,1543528055.96154,0.09999799728393555,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.0999997312836995,-1.0
2121,1543528056.060015,0.09847497940063477,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09848675622350599,-1.0
2122,1543528056.160014,0.09999895095825195,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10001056285242726,-1.0
2123,1543528056.261009,0.10099506378173828,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10099997598531645,-1.0
2124,1543528056.361011,0.10000205039978027,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10000698055504396,-1.0
2125,1543528056.461054,0.10004305839538574,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.100043066800045,-1.0
2126,1543528056.561065,0.10001087188720703,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.10001087706650036,-1.0
2127,1543528056.661004,0.09993910789489746,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09993913366093658,-1.0
2128,1543528056.760998,0.09999394416809082,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.09999395920408453,-1.0
2129,1543528056.960997,0.19999909400939941,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22360829054255382,-1.0
2130,1543528057.061009,0.10001182556152344,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.14142071667127207,-1.0
2131,1543528057.261006,0.1999971866607666,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,7.0,0.22359773502065616,-1.0
