RowId , Time  , TimeInterval  , F003:558  , F003:559  , F003:1437  , F003:2970  , F003:91  , F003:92  , F003:974  , F003:29  , F003:2979  , F003:5021  , F003:5399  , F003:5400  , F003:3357  , F003:5398  , Difference  , Label 
558,1525893802.204992,0.020095109939575195,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020095219246636674,-1.0
559,1525893802.284994,0.0800018310546875,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.09994552619735715,-1.0
560,1525893802.344872,0.05987811088562012,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.063169235207287,-1.0
561,1525893802.444837,0.09996509552001953,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.10770323421051572,-1.0
562,1525893802.544863,0.10002589225769043,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.10002591073412131,-1.0
563,1525893802.585019,0.04015612602233887,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.07208955101953128,-1.0
564,1525893802.62483,0.039810895919799805,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.03981239276608267,-1.0
565,1525893802.685026,0.0601959228515625,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.06355390193339788,-1.0
566,1525893802.724867,0.0398411750793457,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044739635543594246,-1.0
567,1525893802.744915,0.020047903060913086,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028172540430984137,-1.0
568,1525893802.785074,0.040158987045288086,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04491324904223921,-1.0
569,1525893802.824878,0.03980398178100586,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.03980556486674086,-1.0
570,1525893802.864892,0.040014028549194336,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04001457984760762,-1.0
571,1525893802.924881,0.059988975524902344,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0632271752588211,-1.0
572,1525893802.964898,0.040017127990722656,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04472410118218585,-1.0
573,1525893802.98529,0.02039194107055664,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028301576321408495,-1.0
574,1525893803.005281,0.019990921020507812,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.01999494286885367,-1.0
575,1525893803.064837,0.059556007385253906,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.07150044807357668,-1.0
576,1525893803.124812,0.05997490882873535,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.05997637174283276,-1.0
577,1525893803.144948,0.020136117935180664,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044638464415343415,-1.0
578,1525893803.164827,0.01987910270690918,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.019880764101497892,-1.0
579,1525893803.305001,0.14017391204833984,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1847148255377106,-1.0
580,1525893803.344886,0.03988504409790039,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.10792902194253472,-1.0
581,1525893803.485252,0.1403658390045166,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.17262374953785284,-1.0
582,1525893803.524813,0.03956103324890137,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.10828981584224806,-1.0
583,1525893803.54486,0.02004694938659668,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02797641236280716,-1.0
584,1525893803.664828,0.11996817588806152,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.15613012115368996,-1.0
585,1525893803.724824,0.05999588966369629,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.08483031233890163,-1.0
586,1525893803.744876,0.020051956176757812,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044694504907466875,-1.0
587,1525893803.864906,0.12003016471862793,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.15621422030539545,-1.0
588,1525893803.924796,0.059890031814575195,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.08487432766430586,-1.0
589,1525893803.944884,0.02008795738220215,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04458397874695947,-1.0
590,1525893804.084988,0.14010405540466309,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.18448037870020176,-1.0
591,1525893804.14483,0.05984187126159668,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.10011527235894138,-1.0
592,1525893804.164814,0.019984006881713867,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044587104458279396,-1.0
593,1525893804.184948,0.02013397216796875,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02013453065873704,-1.0
594,1525893804.244842,0.05989408493041992,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.07188997132100684,-1.0
595,1525893804.264825,0.01998305320739746,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044634211863611786,-1.0
596,1525893804.304998,0.04017281532287598,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0449608895068315,-1.0
597,1525893804.344857,0.03985905647277832,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.039860291362659984,-1.0
598,1525893804.384981,0.040123939514160156,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04012481383335746,-1.0
599,1525893804.405013,0.020032167434692383,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028371941023215715,-1.0
600,1525893804.485259,0.0802459716796875,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1003250626337796,-1.0
601,1525893804.5448,0.05954098701477051,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.06303828618123686,-1.0
602,1525893804.564831,0.020030975341796875,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044297640970396915,-1.0
603,1525893804.584982,0.02015089988708496,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020151256738870735,-1.0
604,1525893804.664837,0.07985496520996094,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.09970652378235996,-1.0
605,1525893804.724784,0.05994701385498047,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.06316621721522897,-1.0
606,1525893804.764795,0.04001116752624512,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04470270121207669,-1.0
607,1525893804.804991,0.04019594192504883,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04019636661217468,-1.0
608,1525893804.824778,0.019787073135375977,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02842622360671217,-1.0
609,1525893804.844881,0.020102977752685547,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02010545971253101,-1.0
610,1525893804.864836,0.019954919815063477,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.019955469074379232,-1.0
611,1525893804.904986,0.04014992713928223,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04494279664323217,-1.0
612,1525893804.924792,0.0198061466217041,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02839283095691291,-1.0
613,1525893804.94483,0.02003788948059082,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02003922951585258,-1.0
614,1525893804.964818,0.019988059997558594,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.019988122108977154,-1.0
615,1525893805.104958,0.14014005661010742,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.18459614772975644,-1.0
616,1525893805.124765,0.019806861877441406,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1219524068315249,-1.0
617,1525893805.144798,0.02003312110900879,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02003439878329477,-1.0
618,1525893805.164825,0.02002692222595215,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020026923185314495,-1.0
619,1525893805.28494,0.12011504173278809,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.15634978387220141,-1.0
620,1525893805.324789,0.039849042892456055,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.08961348553248548,-1.0
621,1525893805.344815,0.020025968551635742,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02817789368907464,-1.0
622,1525893805.485177,0.14036202430725098,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.18488446171176162,-1.0
623,1525893805.524785,0.039608001708984375,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1082597195133579,-1.0
624,1525893805.544804,0.020019054412841797,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028008737846525186,-1.0
625,1525893805.564802,0.019997835159301758,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.01999784641693516,-1.0
626,1525893805.584936,0.02013397216796875,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020134432411808113,-1.0
627,1525893805.705027,0.12009119987487793,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1562476996894315,-1.0
628,1525893805.724828,0.019800901412963867,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.10222631589931096,-1.0
629,1525893805.744852,0.02002406120300293,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020025304675672165,-1.0
630,1525893805.885001,0.14014887809753418,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.18458515559476107,-1.0
631,1525893805.924833,0.039832115173339844,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1079353988400989,-1.0
632,1525893805.944859,0.020025968551635742,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028165987652336008,-1.0
633,1525893806.044824,0.09996485710144043,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1279968693284703,-1.0
634,1525893806.084938,0.04011416435241699,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.07205034076415412,-1.0
635,1525893806.104958,0.020020008087158203,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028365046092374308,-1.0
636,1525893806.124769,0.019810914993286133,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.019812018392710882,-1.0
637,1525893806.144788,0.020019054412841797,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020020136403189004,-1.0
638,1525893806.164787,0.019999027252197266,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.01999903727986156,-1.0
639,1525893806.18487,0.020082950592041016,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02008312594217671,-1.0
640,1525893806.244794,0.05992388725280762,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.07195951985313977,-1.0
641,1525893806.284968,0.040174007415771484,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044766154909929766,-1.0
642,1525893806.324823,0.039855003356933594,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0398562800091873,-1.0
643,1525893806.344845,0.020022153854370117,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028182061038174628,-1.0
644,1525893806.364845,0.019999980926513672,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.01999999321748986,-1.0
645,1525893806.384993,0.020148038864135742,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020148582858941153,-1.0
646,1525893806.424817,0.03982400894165039,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04441953946942609,-1.0
647,1525893806.485186,0.060369014739990234,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0637692339920355,-1.0
648,1525893806.524786,0.03959989547729492,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04471585889548298,-1.0
649,1525893806.544804,0.02001810073852539,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02800305416144912,-1.0
650,1525893806.564838,0.020033836364746094,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02003384254453837,-1.0
651,1525893806.605029,0.0401911735534668,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04496274762672619,-1.0
652,1525893806.624784,0.019754886627197266,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028423535476541837,-1.0
653,1525893806.664804,0.040019989013671875,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04485837597805695,-1.0
654,1525893806.684911,0.020107030868530273,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028298738354177393,-1.0
655,1525893806.724792,0.039880990982055664,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04451407575455317,-1.0
656,1525893806.744812,0.020020008087158203,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02820034335537937,-1.0
657,1525893806.764812,0.019999980926513672,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.01999999095369981,-1.0
658,1525893806.804998,0.04018592834472656,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044970894032678,-1.0
659,1525893806.82479,0.01979207992553711,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02841892821912405,-1.0
660,1525893806.884997,0.06020689010620117,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0725136297408928,-1.0
661,1525893806.924839,0.03984212875366211,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04474504138526701,-1.0
662,1525893806.944858,0.020019054412841797,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02817298024537002,-1.0
663,1525893806.964818,0.01995992660522461,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.019960014182950542,-1.0
664,1525893807.08498,0.1201620101928711,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.15645883244130818,-1.0
665,1525893807.124802,0.03982210159301758,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.08966772378686452,-1.0
666,1525893807.144827,0.020024776458740234,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02815893738575386,-1.0
667,1525893807.164821,0.019994020462036133,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.019994044117377877,-1.0
668,1525893807.205004,0.040183067321777344,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04496972884609509,-1.0
669,1525893807.224801,0.019797086715698242,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02841677053608149,-1.0
670,1525893807.264788,0.03998684883117676,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044794805209164526,-1.0
671,1525893807.324783,0.059995174407958984,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.06324360872553,-1.0
672,1525893807.344807,0.020023822784423828,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04470640255616971,-1.0
673,1525893807.364812,0.020004987716674805,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020004996583456017,-1.0
674,1525893807.404968,0.04015612602233887,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044928641556761566,-1.0
675,1525893807.424776,0.019808053970336914,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028397236455775816,-1.0
676,1525893807.464794,0.04001784324645996,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044831499647943286,-1.0
677,1525893807.524786,0.059992074966430664,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.06322989001715028,-1.0
678,1525893807.544803,0.020016908645629883,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04470671710272604,-1.0
679,1525893807.564803,0.019999980926513672,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.01999998809021108,-1.0
680,1525893807.604991,0.04018807411193848,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04497377466135186,-1.0
681,1525893807.624786,0.019794940948486328,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028420407586386805,-1.0
682,1525893807.664804,0.04001808166503906,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044837732777106704,-1.0
683,1525893807.724794,0.05998992919921875,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.06322710098728074,-1.0
684,1525893807.744868,0.020074129104614258,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04467932135228946,-1.0
685,1525893807.764809,0.019940853118896484,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.019941298493272013,-1.0
686,1525893807.785033,0.02022409439086914,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02022607771044434,-1.0
687,1525893807.824792,0.039758920669555664,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044298772111047074,-1.0
688,1525893807.844891,0.020099163055419922,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028115519290507963,-1.0
689,1525893807.884994,0.04010295867919922,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0448151663411338,-1.0
690,1525893807.924833,0.03983902931213379,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.039839903554650516,-1.0
691,1525893807.964857,0.0400240421295166,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04002446974199553,-1.0
692,1525893807.985205,0.02034783363342285,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028305255949296875,-1.0
693,1525893808.024796,0.039591073989868164,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044019943651567084,-1.0
694,1525893808.064818,0.04002189636230469,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04002421512474228,-1.0
695,1525893808.084942,0.020124197006225586,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0283002075047214,-1.0
696,1525893808.124801,0.03985881805419922,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04447674273802974,-1.0
697,1525893808.14484,0.020039081573486328,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028184867295656026,-1.0
698,1525893808.164822,0.019982099533081055,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.01998218077945665,-1.0
699,1525893808.205013,0.040190935134887695,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04498564552607418,-1.0
700,1525893808.224805,0.01979207992553711,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028422521380604124,-1.0
701,1525893808.244835,0.020029783248901367,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020031193670570612,-1.0
702,1525893808.284933,0.04009819030761719,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04483977952466091,-1.0
703,1525893808.324769,0.03983592987060547,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.039836793158995853,-1.0
704,1525893808.344799,0.02003002166748047,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.028168701918092554,-1.0
705,1525893808.384944,0.040144920349121094,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044902380547248766,-1.0
706,1525893808.424777,0.03983306884765625,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.03983428956541197,-1.0
707,1525893808.485174,0.06039690971374512,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.06380171043268437,-1.0
708,1525893808.524781,0.03960704803466797,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.04473182986035398,-1.0
709,1525893808.5448,0.020019054412841797,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.02800807086739505,-1.0
710,1525893808.564797,0.01999688148498535,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.019996893777866592,-1.0
711,1525893808.584895,0.020097970962524414,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.020098225192612,-1.0
712,1525893808.624784,0.03988909721374512,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.044528965346382864,-1.0
713,1525893808.6648,0.04001593589782715,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0400161369178834,-1.0
