RowId , Time  , TimeInterval  , FE6E:1592  , FE6E:1593  , FE6E:1594  , FE6E:1595  , Difference  , Label 
15943,1543528067.547128,0.020003080368041992,26.25,26.625,26.25,26.25,0.7502667031802158,-1.0
15944,1543528067.567192,0.020064115524291992,26.125,26.25,26.25,26.25,0.3957935983022748,-1.0
15945,1543528067.587795,0.020602941513061523,26.125,26.375,26.25,26.25,0.1266876929004424,-1.0
15946,1543528067.607282,0.01948690414428711,26.625,26.125,26.25,26.125,0.5731544163421731,-1.0
15947,1543528067.627343,0.020061016082763672,26.0,26.25,26.375,26.25,0.6617422262261876,-1.0
15948,1543528067.64735,0.02000713348388672,26.375,27.0,26.125,26.25,0.8752287062782942,-1.0
15949,1543528067.667465,0.020114898681640625,27.125,26.375,26.25,26.125,0.9923606303971911,-1.0
15950,1543528067.688033,0.020568132400512695,26.125,26.375,26.0,25.875,1.0608596766261074,-1.0
15951,1543528067.707524,0.019490957260131836,26.5,26.5,25.625,26.125,0.5997966803185888,-1.0
15952,1543528067.727563,0.020038843154907227,26.375,26.25,26.25,26.375,0.729144605283438,-1.0
15953,1543528067.747573,0.020009994506835938,26.25,26.25,26.5,26.375,0.28022384037124337,-1.0
15954,1543528067.767627,0.020054101943969727,26.375,26.25,26.25,26.5,0.3068422541799697,-1.0
15955,1543528067.788233,0.020606040954589844,26.375,26.25,26.625,26.375,0.39582182047039005,-1.0
15956,1543528067.807746,0.01951289176940918,26.5,26.375,26.625,26.5,0.21738663234050465,-1.0
15957,1543528067.827783,0.020037174224853516,26.375,26.625,26.625,26.75,0.3755353022327065,-1.0
15958,1543528067.847805,0.020021915435791016,26.5,26.625,27.125,26.5,0.5731717694814955,-1.0
15959,1543528067.8679,0.020094871520996094,26.625,26.375,26.75,26.375,0.4845397911255955,-1.0
15960,1543528067.888463,0.020563125610351562,26.375,26.625,26.875,26.375,0.3755636582481847,-1.0
15961,1543528067.907943,0.019479990005493164,26.625,26.375,26.5,26.375,0.515757349141389,-1.0
15962,1543528067.928003,0.020060062408447266,26.75,26.25,26.375,26.375,0.21743445584318846,-1.0
15963,1543528067.948021,0.02001786231994629,26.5,26.375,26.375,26.375,0.28022440399206455,-1.0
15964,1543528067.968073,0.020051956176757812,26.625,26.375,26.875,26.5,0.530709037146444,-1.0
15965,1543528067.988701,0.02062821388244629,27.125,26.875,26.75,26.5,0.7183667971732292,-1.0
15966,1543528068.008194,0.01949286460876465,26.5,26.5,26.625,26.625,0.7502541308041089,-1.0
15967,1543528068.028257,0.020062923431396484,26.75,27.25,26.875,26.5,0.8387656680287262,-1.0
15968,1543528068.04827,0.020013093948364258,26.5,26.875,26.875,26.625,0.46813515827415,-1.0
15969,1543528068.068374,0.020103931427001953,26.75,26.75,27.125,26.5,0.3957956244203176,-1.0
15970,1543528068.088938,0.02056407928466797,27.0,26.75,26.75,26.625,0.4681592603942349,-1.0
15971,1543528068.109025,0.020087003707885742,26.5,26.625,26.625,26.75,0.5452327166624051,-1.0
15972,1543528068.128486,0.01946091651916504,26.75,26.5,26.5,26.5,0.3957639691241912,-1.0
15973,1543528068.148481,0.01999497413635254,26.625,26.75,26.5,26.5,0.28022327563614674,-1.0
15974,1543528068.16853,0.020049095153808594,26.75,26.875,26.75,26.875,0.4845378923733117,-1.0
15975,1543528068.189134,0.02060389518737793,26.75,26.875,26.875,26.75,0.1779742349329523,-1.0
15976,1543528068.208624,0.01949000358581543,26.875,26.625,26.75,27.0,0.39576647280217553,-1.0
15977,1543528068.228684,0.020060062408447266,26.875,26.75,27.0,26.75,0.3755365908548621,-1.0
15978,1543528068.248695,0.020010948181152344,26.75,26.75,26.75,26.375,0.46813506647047504,-1.0
15979,1543528068.268802,0.020107030868530273,27.125,27.0,26.75,26.75,0.5866466584940468,-1.0
15980,1543528068.289378,0.020576000213623047,26.625,27.0,26.5,26.75,0.5593957380218745,-1.0
15981,1543528068.308841,0.019463062286376953,27.0,27.0,26.75,26.875,0.46811328695561855,-1.0
15982,1543528068.328905,0.020064115524291992,26.875,27.25,27.0,26.875,0.3755368557102844,-1.0
15983,1543528068.348921,0.020015954971313477,26.625,27.0,26.875,26.625,0.45113816151247116,-1.0
15984,1543528068.368968,0.02004694938659668,27.0,27.0,26.5,26.875,0.5866445952536873,-1.0
15985,1543528068.389574,0.020606040954589844,26.875,27.0,26.375,26.75,0.21748545125410948,-1.0
15986,1543528068.409053,0.019479036331176758,26.5,26.875,27.0,26.875,0.7502537590680985,-1.0
15987,1543528068.429113,0.020059823989868164,27.125,27.0,27.0,27.0,0.6498290035484788,-1.0
15988,1543528068.449113,0.019999980926513672,27.0,26.875,26.875,27.0,0.21742815553247272,-1.0
15989,1543528068.469225,0.020112037658691406,27.25,27.0,27.0,27.0,0.30684606338601744,-1.0
15990,1543528068.489784,0.020559072494506836,27.125,27.25,27.0,26.875,0.3068759933621052,-1.0
15991,1543528068.509267,0.019483089447021484,27.0,27.25,26.625,27.0,0.4150370447489225,-1.0
15992,1543528068.529337,0.02006983757019043,27.0,27.125,26.75,27.0,0.17791330094586483,-1.0
15993,1543528068.549347,0.020009994506835938,26.75,27.0,26.875,27.0,0.3068393772991919,-1.0
15994,1543528068.569397,0.020050048828125,27.5,27.125,26.875,27.0,0.7606096279053789,-1.0
15995,1543528068.589995,0.02059793472290039,26.875,27.125,26.75,26.875,0.6498458087068059,-1.0
15996,1543528068.609483,0.019488096237182617,27.375,27.125,27.375,26.875,0.8006285141290024,-1.0
15997,1543528068.629534,0.020051002502441406,27.375,27.25,27.125,27.125,0.3755360962208778,-1.0
15998,1543528068.649554,0.020020008087158203,27.125,27.125,27.125,27.25,0.3068400262098536,-1.0
15999,1543528068.669653,0.02009892463684082,27.125,27.375,26.75,27.25,0.45114185463042467,-1.0
16000,1543528068.690752,0.021099090576171875,27.375,27.125,27.25,27.25,0.612736625276348,-1.0
16001,1543528068.709691,0.01893901824951172,27.25,27.25,27.25,26.875,0.41501608682641655,-1.0
16002,1543528068.729748,0.020056962966918945,27.375,27.375,27.25,27.125,0.30684447455322955,-1.0
16003,1543528068.749767,0.020019054412841797,27.5,27.5,27.25,27.125,0.17790661588778195,-1.0
16004,1543528068.769819,0.020051956176757812,27.25,27.125,27.125,27.25,0.4845380088589962,-1.0
16005,1543528068.790989,0.02116990089416504,27.75,27.25,27.0,27.0,0.5866851067687503,-1.0
16006,1543528068.809921,0.018932104110717773,27.25,26.875,27.0,27.125,0.6376624752174955,-1.0
16007,1543528068.829964,0.020042896270751953,27.375,27.25,27.125,27.125,0.4150637921454278,-1.0
16008,1543528068.849984,0.020020008087158203,27.125,27.25,27.375,27.125,0.3541197555173657,-1.0
16009,1543528068.87056,0.020576000213623047,27.25,27.25,27.125,27.125,0.28026537587086225,-1.0
16010,1543528068.89168,0.021120071411132812,27.75,27.5,27.25,27.25,0.5866824979747387,-1.0
16011,1543528068.910564,0.018883943557739258,26.875,27.125,27.0,27.125,0.9923389559984374,-1.0
16012,1543528068.930561,0.019997119903564453,27.375,27.25,27.375,27.375,0.6849460737649457,-1.0
16013,1543528068.950565,0.0200040340423584,27.125,27.5,27.125,27.125,0.5004000014246335,-1.0
16014,1543528068.97056,0.01999497413635254,27.25,27.375,27.0,27.125,0.2174276869968388,-1.0
16015,1543528068.991712,0.021152019500732422,27.5,27.25,27.0,27.0,0.30691814329383427,-1.0
16016,1543528069.010432,0.018719911575317383,27.5,27.125,26.75,27.0,0.28014523061859997,-1.0
16017,1543528069.030448,0.020015954971313477,27.125,27.375,27.0,26.75,0.5731730263907209,-1.0
16018,1543528069.050444,0.019995927810668945,27.375,27.375,27.0,26.875,0.2802228354900732,-1.0
16019,1543528069.070436,0.01999211311340332,27.25,27.5,27.125,27.125,0.3313226291717652,-1.0
16020,1543528069.09157,0.021133899688720703,27.75,27.375,27.125,27.0,0.5307522448305202,-1.0
16021,1543528069.111656,0.020086050033569336,27.375,27.5,27.0,27.0,0.4150657145499383,-1.0
16022,1543528069.130529,0.018872976303100586,27.25,27.25,27.25,27.0,0.37547657820750013,-1.0
16023,1543528069.150566,0.020037174224853516,27.375,27.375,27.0,26.875,0.3313273965547041,-1.0
16024,1543528069.170602,0.020035982131958008,27.5,27.375,27.375,27.375,0.637692277341833,-1.0
16025,1543528069.191765,0.021162986755371094,27.75,27.375,27.375,27.125,0.3541880039581087,-1.0
16026,1543528069.210699,0.018934011459350586,27.375,27.375,27.0,27.125,0.5306726534510828,-1.0
16027,1543528069.230758,0.020058870315551758,27.25,27.25,27.25,26.875,0.39579492617488476,-1.0
16028,1543528069.250764,0.02000594139099121,27.625,26.875,27.25,26.75,0.5452295300993985,-1.0
16029,1543528069.270868,0.020104169845581055,27.625,27.5,26.875,27.0,0.7708139771008368,-1.0
16030,1543528069.291984,0.021116018295288086,27.5,27.5,27.25,27.375,0.5452723265176146,-1.0
16031,1543528069.310901,0.018916845321655273,27.5,27.5,27.375,27.25,0.17779955961332242,-1.0
16032,1543528069.331476,0.02057504653930664,27.625,27.625,27.375,27.25,0.1779777575186654,-1.0
16033,1543528069.351484,0.020008087158203125,27.25,27.25,27.0,27.25,0.6498273963097201,-1.0
16034,1543528069.371475,0.019990921020507812,27.75,27.5,27.125,27.125,0.586642682744722,-1.0
16035,1543528069.392626,0.021151065826416016,27.375,27.25,26.875,27.0,0.5307529684528991,-1.0
16036,1543528069.411472,0.01884603500366211,27.75,27.375,27.375,27.25,0.6849164081860305,-1.0
16037,1543528069.431502,0.02003002166748047,27.375,27.375,27.625,27.5,0.5157786381699225,-1.0
16038,1543528069.451476,0.0199739933013916,27.375,27.375,27.25,27.5,0.37553157463465286,-1.0
16039,1543528069.47148,0.020003795623779297,27.75,27.5,27.25,27.0,0.6376912675641218,-1.0
16040,1543528069.492619,0.021139144897460938,27.5,27.75,27.375,27.125,0.3958511746413911,-1.0
16041,1543528069.511467,0.018847942352294922,27.5,27.625,27.125,27.125,0.2801526272231235,-1.0
16042,1543528069.531474,0.02000713348388672,27.5,27.375,27.25,27.0,0.3068413745151094,-1.0
16043,1543528069.551471,0.01999688148498535,27.25,27.25,27.5,27.25,0.4511373132143118,-1.0
16044,1543528069.571466,0.01999497413635254,27.25,27.75,27.375,27.25,0.5157759193626157,-1.0
16045,1543528069.592659,0.02119302749633789,27.5,27.125,27.5,27.25,0.6849821747653831,-1.0
16046,1543528069.611583,0.01892399787902832,27.25,27.625,27.375,27.0,0.6252905454195911,-1.0
16047,1543528069.631623,0.020040035247802734,28.0,27.375,27.125,27.0,0.8293990888300647,-1.0
16048,1543528069.651647,0.02002406120300293,27.375,27.75,27.25,27.125,0.7502672612357757,-1.0
16049,1543528069.671747,0.020099878311157227,27.875,27.625,27.375,26.875,0.5866464104180279,-1.0
16050,1543528069.692876,0.021129131317138672,27.125,27.375,27.25,27.0,0.8103687429509897,-1.0
16051,1543528069.711784,0.018907785415649414,27.75,27.625,27.375,27.25,0.7291175753792651,-1.0
16052,1543528069.732423,0.02063918113708496,27.125,27.375,26.875,27.125,0.848044204938135,-1.0
16053,1543528069.752421,0.019997835159301758,27.625,27.75,27.125,27.0,0.6849454903389918,-1.0
16054,1543528069.772415,0.019994020462036133,27.625,27.375,27.25,27.0,0.3957900464498674,-1.0
16055,1543528069.792999,0.0205841064453125,27.5,27.625,27.625,27.5,0.6849628118661769,-1.0
16056,1543528069.812414,0.019414901733398438,27.5,27.375,28.75,28.5,1.5259434148909243,-1.0
16057,1543528069.832427,0.020013093948364258,27.5,27.375,27.5,28.25,1.2749121074659664,-1.0
16058,1543528069.852415,0.019988059997558594,27.625,27.625,27.125,27.125,1.2185132429190766,-1.0
16059,1543528069.872418,0.02000284194946289,27.875,27.875,27.25,26.5,0.7291434110684683,-1.0
16060,1543528069.893552,0.021134138107299805,27.875,27.875,26.75,26.625,0.515822577660706,-1.0
16061,1543528069.912421,0.01886892318725586,27.75,27.875,27.125,27.0,0.5451936971947499,-1.0
16062,1543528069.93242,0.019999027252197266,27.75,27.75,27.375,27.375,0.4681359185388702,-1.0
16063,1543528069.952412,0.01999187469482422,27.75,27.75,27.375,27.5,0.12658860574701275,-1.0
16064,1543528069.972403,0.019991159439086914,27.75,27.625,27.375,27.125,0.3957899019129096,-1.0
16065,1543528069.993,0.020596981048583984,27.5,27.625,27.25,27.25,0.3068788077533838,-1.0
16066,1543528070.012609,0.01960897445678711,27.375,27.875,27.625,27.375,0.48452088503621016,-1.0
16067,1543528070.032693,0.020083904266357422,27.625,27.5,27.5,27.5,0.4845395636776261,-1.0
16068,1543528070.052695,0.020002126693725586,27.5,27.875,27.25,27.625,0.4845359550743817,-1.0
16069,1543528070.072817,0.020122051239013672,27.5,27.5,27.375,27.375,0.4681398416370498,-1.0
16070,1543528070.093384,0.020566940307617188,27.75,27.375,27.625,27.375,0.3755638387277194,-1.0
16071,1543528070.11345,0.020066022872924805,27.75,27.625,27.25,27.625,0.5157789218184601,-1.0
16072,1543528070.132916,0.019465923309326172,27.5,27.75,27.5,27.5,0.39576417509644657,-1.0
16073,1543528070.152947,0.020030975341796875,27.75,27.75,27.25,27.25,0.43347613458752615,-1.0
16074,1543528070.173258,0.02031111717224121,27.75,27.75,27.75,27.25,0.5004124498453547,-1.0
16075,1543528070.1936,0.020341873168945312,27.625,27.5,26.875,27.5,0.9521889480297242,-1.0
16076,1543528070.21308,0.019479990005493164,27.5,27.625,27.125,27.375,0.33129324299357743,-1.0
16077,1543528070.233541,0.020461082458496094,27.5,27.375,27.625,27.375,0.5593921866077276,-1.0
16078,1543528070.253541,0.019999980926513672,27.375,27.25,27.5,27.5,0.2507991464333236,-1.0
16079,1543528070.273553,0.02001190185546875,27.625,27.625,27.5,27.625,0.4681351048126827,-1.0
16080,1543528070.2938,0.020247220993041992,27.875,27.625,27.25,27.375,0.43348587673998973,-1.0
16081,1543528070.313548,0.01974797248840332,27.875,27.875,27.125,27.375,0.2802056952784367,-1.0
16082,1543528070.333543,0.01999497413635254,27.875,27.875,27.125,27.0,0.37553276821141385,-1.0
16083,1543528070.353579,0.020035982131958008,27.375,27.75,26.625,26.875,0.7291443219703818,-1.0
16084,1543528070.373547,0.019968032836914062,27.5,27.875,26.75,26.875,0.21742522151876212,-1.0
16085,1543528070.394166,0.020618915557861328,27.25,27.375,26.5,27.0,0.6253403579868315,-1.0
16086,1543528070.413518,0.019351959228515625,27.5,27.625,26.875,26.75,0.5731501579030774,-1.0
16087,1543528070.433584,0.020066022872924805,27.875,27.375,27.0,26.625,0.4845391162339992,-1.0
16088,1543528070.453637,0.02005290985107422,27.625,27.875,26.5,26.875,0.790823696765244,-1.0
16089,1543528070.473701,0.020064115524291992,27.625,27.75,26.875,27.125,0.4681373397383926,-1.0
16090,1543528070.494263,0.020561933517456055,27.75,27.5,27.25,27.125,0.4681592046865367,-1.0
16091,1543528070.513752,0.019489049911499023,27.25,27.5,27.125,27.375,0.5731544068972032,-1.0
16092,1543528070.533835,0.020082950592041016,27.25,27.125,27.5,27.25,0.5452326820931599,-1.0
16093,1543528070.553858,0.020023107528686523,27.375,27.5,27.5,27.0,0.4681355876413345,-1.0
16094,1543528070.574466,0.020607948303222656,27.25,27.375,27.625,27.625,0.6617590419268934,-1.0
16095,1543528070.594517,0.020051002502441406,27.375,27.5,27.875,28.0,0.4845382883632396,-1.0
16096,1543528070.614005,0.019488096237182617,27.5,27.375,28.5,28.5,0.8199116432631098,-1.0
16097,1543528070.63406,0.02005481719970703,27.625,27.25,28.875,29.0,0.6498288365912697,-1.0
16098,1543528070.654524,0.020464181900024414,27.375,27.75,28.875,28.875,0.5731875350356942,-1.0
16099,1543528070.674464,0.019939899444580078,27.875,27.5,28.875,28.625,0.6126972127094696,-1.0
16100,1543528070.694727,0.020262956619262695,27.75,27.75,28.5,28.625,0.4681460154448527,-1.0
16101,1543528070.714227,0.019500017166137695,28.0,27.625,28.375,28.5,0.33129417855750015,-1.0
16102,1543528070.734286,0.02005910873413086,28.0,28.0,28.375,28.25,0.4511404220712095,-1.0
16103,1543528070.754288,0.020001888275146484,27.875,28.125,28.375,28.25,0.17790469023820696,-1.0
16104,1543528070.774466,0.02017807960510254,28.0,28.0,28.5,28.375,0.25081304977997976,-1.0
16105,1543528070.794957,0.02049088478088379,27.875,28.125,28.5,28.875,0.5307258936646877,-1.0
16106,1543528070.814445,0.019488096237182617,28.25,27.75,28.625,28.625,0.5997964583755168,-1.0
16107,1543528070.834524,0.02007889747619629,28.625,28.375,28.625,28.375,0.7708135385227504,-1.0
16108,1543528070.854532,0.020008087158203125,28.125,27.875,28.5,28.625,0.7606085251729903,-1.0
16109,1543528070.875087,0.02055501937866211,28.125,28.5,28.75,29.0,0.7708260555770744,-1.0
16110,1543528070.895199,0.020112037658691406,28.25,28.125,28.875,29.125,0.43347974611461243,-1.0
16111,1543528070.914694,0.019495010375976562,28.625,28.5,29.0,28.875,0.599796162168638,-1.0
16112,1543528070.934749,0.02005481719970703,28.5,28.375,28.875,28.625,0.33132689156872486,-1.0
16113,1543528070.954777,0.020028114318847656,28.875,29.0,28.625,28.5,0.7808816338448565,-1.0
16114,1543528070.975034,0.020256996154785156,28.75,28.625,28.75,28.875,0.5593839453185172,-1.0
16115,1543528070.995437,0.020402908325195312,28.5,28.75,29.375,29.25,0.7808913496501853,-1.0
16116,1543528071.014981,0.019544124603271484,28.375,28.75,29.625,29.625,0.4681161290919052,-1.0
16117,1543528071.035048,0.02006697654724121,28.25,28.625,29.5,29.875,0.3313275674040765,-1.0
16118,1543528071.055071,0.020023107528686523,29.0,28.5,29.25,29.5,0.8841102458175655,-1.0
16119,1543528071.075647,0.020576000213623047,29.125,28.75,29.375,29.875,0.4845602929204085,-1.0
16120,1543528071.095723,0.02007579803466797,29.25,29.25,29.375,29.5,0.637693725756298,-1.0
16121,1543528071.115811,0.02008819580078125,29.375,29.25,29.5,29.5,0.17791440572431208,-1.0
16122,1543528071.135265,0.019454002380371094,29.5,29.375,29.5,29.5,0.17784504606513496,-1.0
16123,1543528071.155273,0.020007848739624023,29.25,29.25,29.625,29.25,0.39579113274172445,-1.0
16124,1543528071.175656,0.020383119583129883,29.125,28.875,29.75,29.75,0.6498389126484703,-1.0
16125,1543528071.195935,0.0202789306640625,29.125,28.75,29.875,29.75,0.17793607246482854,-1.0
16126,1543528071.21543,0.019495010375976562,29.25,29.375,29.75,29.75,0.6498120266358399,-1.0
16127,1543528071.235486,0.02005600929260254,29.375,29.0,29.5,29.625,0.48453850025413814,-1.0
16128,1543528071.255512,0.020025968551635742,29.75,29.375,29.125,29.5,0.6617409163100595,-1.0
16129,1543528071.275642,0.020129919052124023,29.875,29.625,29.25,29.25,0.3957969485061142,-1.0
16130,1543528071.296195,0.020553112030029297,29.625,29.5,29.5,29.5,0.4511625089769932,-1.0
16131,1543528071.315662,0.019466876983642578,29.75,29.625,29.5,29.5,0.17784864128261502,-1.0
16132,1543528071.335724,0.02006220817565918,29.625,29.5,29.75,29.75,0.3957939446430575,-1.0
16133,1543528071.355735,0.020010948181152344,29.375,29.5,29.875,30.125,0.4681350667005152,-1.0
16134,1543528071.376235,0.02049994468688965,29.625,29.75,29.375,29.75,0.718363060610544,-1.0
16135,1543528071.39641,0.02017498016357422,29.875,29.75,29.75,30.125,0.5866490734898863,-1.0
16136,1543528071.415897,0.01948690414428711,29.875,29.875,29.625,29.75,0.41503639946604315,-1.0
16137,1543528071.435953,0.02005600929260254,29.875,29.875,29.75,29.875,0.17791168424084686,-1.0
16138,1543528071.455981,0.020028114318847656,29.625,29.75,30.125,30.25,0.599813409437717,-1.0
16139,1543528071.476238,0.020256996154785156,30.0,30.0,29.875,29.875,0.6376993008308146,-1.0
16140,1543528071.496637,0.020399093627929688,29.875,30.25,29.75,29.75,0.33134746598175896,-1.0
16141,1543528071.516127,0.01949000358581543,30.125,30.25,30.0,29.625,0.37550723919051116,-1.0
16142,1543528071.536192,0.020064830780029297,30.125,30.25,30.25,30.125,0.5593772679154333,-1.0
16143,1543528071.556203,0.020010948181152344,30.0,30.25,30.875,30.5,0.7397806708413266,-1.0
16144,1543528071.576839,0.02063608169555664,30.25,30.0,31.25,30.5,0.5158015496871413,-1.0
16145,1543528071.596855,0.020015954971313477,29.5,29.75,30.625,30.625,1.015702231468735,-1.0
16146,1543528071.616341,0.019486188888549805,29.625,30.0,30.25,30.375,0.5306882250526223,-1.0
16147,1543528071.636408,0.02006697654724121,30.5,30.125,30.0,30.25,0.9272421586953712,-1.0
16148,1543528071.656412,0.020003795623779297,30.125,30.125,30.125,30.375,0.4150604243133607,-1.0
16149,1543528071.676828,0.0204160213470459,30.125,30.25,30.375,30.375,0.280253427914254,-1.0
16150,1543528071.697075,0.02024698257446289,30.5,30.375,30.75,30.625,0.5998207806315794,-1.0
16151,1543528071.716568,0.01949310302734375,30.25,30.25,30.625,31.0,0.48451578859724087,-1.0
16152,1543528071.736629,0.020061016082763672,30.0,30.0,30.625,30.125,0.9439426714009232,-1.0
16153,1543528071.756642,0.020013093948364258,30.25,30.5,30.625,30.25,0.5731714631992045,-1.0
16154,1543528071.776817,0.02017498016357422,30.625,30.625,30.375,30.625,0.5998183525299533,-1.0
16155,1543528071.797298,0.020480871200561523,30.125,30.625,30.125,30.5,0.5731880665666902,-1.0
16156,1543528071.816786,0.019488096237182617,30.75,30.75,30.25,30.5,0.649812104763429,-1.0
16157,1543528071.83686,0.020073890686035156,30.5,30.5,30.25,30.5,0.35412328960746314,-1.0
16158,1543528071.856852,0.01999211311340332,30.875,30.375,30.375,30.5,0.4150598646873852,-1.0
16159,1543528071.877464,0.020612001419067383,31.125,30.625,30.375,30.125,0.5158005805192654,-1.0
16160,1543528071.897516,0.020051956176757812,30.375,30.75,30.375,30.0,0.7708128142403887,-1.0
16161,1543528071.917006,0.01949000358581543,30.875,31.0,30.25,30.0,0.573153710648801,-1.0
16162,1543528071.937058,0.020051956176757812,31.25,30.875,30.625,30.5,0.7397819927094935,-1.0
16163,1543528071.957085,0.02002692222595215,30.125,30.25,31.375,31.0,1.5713532633499518,-1.0
16164,1543528071.977387,0.02030205726623535,30.0,30.25,31.125,31.125,0.3068586795717727,-1.0
16165,1543528071.997703,0.020316123962402344,30.75,30.75,30.75,31.125,0.9764925729828813,-1.0
16166,1543528072.017237,0.019533872604370117,30.75,30.75,30.625,30.5,0.6376771785912609,-1.0
16167,1543528072.037315,0.020077943801879883,30.5,30.75,30.75,30.5,0.2802292273136038,-1.0
16168,1543528072.057323,0.020008087158203125,30.875,30.875,30.5,30.625,0.4845361992995786,-1.0
16169,1543528072.077991,0.02066802978515625,31.25,31.0,30.75,31.0,0.5998354799271806,-1.0
16170,1543528072.098001,0.020009994506835938,30.875,30.5,30.5,31.0,0.6734432662745921,-1.0
16171,1543528072.118072,0.020071029663085938,30.625,30.5,31.375,31.125,0.9187779111172769,-1.0
16172,1543528072.137525,0.019453048706054688,30.375,30.625,31.5,31.125,0.306804176967041,-1.0
16173,1543528072.15754,0.02001500129699707,31.125,30.875,30.875,31.0,1.0157021788239076,-1.0
16174,1543528072.178045,0.02050495147705078,31.0,31.375,30.5,31.0,0.6377073726140032,-1.0
16175,1543528072.1982,0.020154953002929688,30.875,31.25,31.125,31.0,0.6498317817939364,-1.0
16176,1543528072.217696,0.01949596405029297,31.375,31.125,31.0,30.875,0.5452114515311376,-1.0
16177,1543528072.237756,0.020060062408447266,31.125,31.125,30.625,31.0,0.46813750577238356,-1.0
16178,1543528072.278035,0.04027891159057617,31.5,31.125,30.625,30.875,0.39784568940880977,-1.0
16179,1543528072.298408,0.020373106002807617,30.75,31.125,31.5,30.875,1.1527949967554074,-1.0
16180,1543528072.317895,0.01948690414428711,31.375,30.875,31.25,31.25,0.8103274182618176,-1.0
16181,1543528072.337956,0.020061016082763672,31.0,30.875,31.375,31.25,0.3957938528714043,-1.0
16182,1543528072.357982,0.020025968551635742,31.125,31.25,31.5,31.375,0.43347553638557335,-1.0
16183,1543528072.378021,0.020039081573486328,30.875,31.125,31.25,31.625,0.45113918579775375,-1.0
16184,1543528072.398617,0.020596027374267578,30.875,30.75,31.375,31.625,0.39582130631413287,-1.0
16185,1543528072.418113,0.01949596405029297,31.25,30.75,31.0,31.375,0.5866270559338079,-1.0
16186,1543528072.43816,0.02004694938659668,31.25,31.875,31.0,31.125,1.1526175357700184,-1.0
16187,1543528072.458189,0.020029067993164062,31.75,31.625,31.0,31.0,0.5731720194535136,-1.0
16188,1543528072.478276,0.020087003707885742,31.75,31.25,30.875,31.25,0.4681383247230541,-1.0
16189,1543528072.498831,0.02055501937866211,31.25,31.125,30.875,31.375,0.5307284878921851,-1.0
16190,1543528072.518312,0.01948094367980957,31.25,31.5,30.875,31.125,0.451116017012545,-1.0
16191,1543528072.538384,0.020071983337402344,31.5,31.5,31.0,31.25,0.30684398941966223,-1.0
16192,1543528072.558399,0.02001500129699707,31.375,31.5,31.0,31.25,0.12659227276525106,-1.0
16193,1543528072.578431,0.02003192901611328,31.625,31.375,30.875,31.25,0.3068408031319405,-1.0
16194,1543528072.599038,0.02060699462890625,31.75,31.625,30.875,30.75,0.5731927938556929,-1.0
16195,1543528072.618528,0.01949000358581543,31.875,31.375,31.125,31.125,0.5306892762330566,-1.0
16196,1543528072.638573,0.020045042037963867,31.25,31.375,31.25,31.75,0.8929037528076512,-1.0
16197,1543528072.658596,0.020023107528686523,31.25,31.375,31.125,31.375,0.39579151748897806,-1.0
16198,1543528072.678701,0.02010488510131836,31.125,31.25,31.125,31.375,0.17791630923697974,-1.0
16199,1543528072.6998,0.021099090576171875,30.875,31.625,31.125,31.125,0.5158208604425258,-1.0
16200,1543528072.718727,0.01892709732055664,30.875,31.25,30.875,31.0,0.4680950251473351,-1.0
16201,1543528072.738791,0.02006387710571289,31.375,31.25,31.125,31.125,0.5731743639005439,-1.0
16202,1543528072.758807,0.020015954971313477,31.375,31.25,31.0,31.0,0.1779062695633423,-1.0
16203,1543528072.778855,0.020048141479492188,31.625,31.5,30.875,31.125,0.395792785448084,-1.0
16204,1543528072.799449,0.020593881607055664,31.375,31.25,31.125,31.25,0.45116449970263867,-1.0
16205,1543528072.818937,0.019488096237182617,31.25,30.75,31.125,31.375,0.5306891827202,-1.0
16206,1543528072.838994,0.020056962966918945,31.625,31.375,31.125,31.5,0.7397821337210115,-1.0
16207,1543528072.85901,0.020015954971313477,31.125,31.625,31.25,31.125,0.6849457205757763,-1.0
16208,1543528072.879088,0.020077943801879883,31.875,31.625,30.875,30.75,0.9187780622489452,-1.0
16209,1543528072.899664,0.020576000213623047,31.375,31.625,30.75,31.25,0.7183652412561317,-1.0
16210,1543528072.919156,0.019492149353027344,31.125,31.375,31.0,31.5,0.5003809734782976,-1.0
16211,1543528072.939735,0.020578861236572266,31.25,31.125,31.0,31.0,0.5731925247877121,-1.0
16212,1543528072.959229,0.019494056701660156,31.375,31.375,31.0,31.0,0.28018956984078924,-1.0
16213,1543528072.979745,0.020515918731689453,31.625,31.5,30.625,31.125,0.4845585074306442,-1.0
16214,1543528073.000003,0.020258188247680664,31.875,32.0,30.625,30.75,0.6734504143707098,-1.0
16215,1543528073.019502,0.019498825073242188,31.75,32.0,30.5,30.5,0.30680740019052277,-1.0
16216,1543528073.039539,0.020037174224853516,31.625,31.75,31.625,31.125,1.3171092506587014,-1.0
16217,1543528073.05988,0.020340919494628906,31.125,31.0,31.75,31.625,1.0385272482063608,-1.0
16218,1543528073.079671,0.0197908878326416,31.125,30.75,31.625,31.75,0.3068256537123866,-1.0
16219,1543528073.100987,0.021316051483154297,31.125,31.125,31.375,31.25,0.6734847438323999,-1.0
16220,1543528073.121001,0.020014047622680664,31.75,31.5,30.875,30.875,0.9603526734050859,-1.0
16221,1543528073.139738,0.018737077713012695,31.625,31.75,30.5,30.75,0.4844870573435101,-1.0
