RowId , Time  , TimeInterval  , FEF2:183  , FEF2:184  , FEF2:185  , FEF2:51  , FEF2:3673  , Difference  , Label 
3956,1543527989.062396,0.09932208061218262,8.55,0.9688,3.0957,-1.0,-1.0,3.136597982916288,-1.0
3957,1543527989.162224,0.09982800483703613,3.15,1.5742,3.0957,-1.0,-1.0,5.434747008510062,-1.0
3958,1543527989.262402,0.10017800331115723,5.05,0.5859,3.0957,-1.0,-1.0,2.144008545889298,-1.0
3959,1543527989.361996,0.0995938777923584,8.3,0.25,3.0957,-1.0,-1.0,3.2688297740470285,-1.0
3960,1543527989.461985,0.09998917579650879,4.85,0.3652,3.0957,-1.0,-1.0,3.4533706768224266,-1.0
3961,1543527989.561996,0.10001087188720703,6.4,0.3828,3.0957,-1.0,-1.0,1.5533228688738094,-1.0
3962,1543527989.661995,0.09999895095825195,8.4,0.4883,3.0957,-1.0,-1.0,2.005275552220906,-1.0
3963,1543527989.761984,0.09998917579650879,4.95,1.25,3.0957,-1.0,-1.0,3.5344992184709874,-1.0
3964,1543527989.861969,0.09998488426208496,4.9,1.7773,3.0957,-1.0,-1.0,0.5390197279314737,-1.0
3965,1543527989.96298,0.10101103782653809,7.2,1.5215,3.0957,-1.0,-1.0,2.3163846664045096,-1.0
3966,1543527990.06096,0.09798002243041992,6.35,1.9531,3.0957,-1.0,-1.0,0.9583255354261401,-1.0
3967,1543527990.160938,0.09997797012329102,5.75,2.2754,3.0957,-1.0,-1.0,0.6883871558250899,-1.0
3968,1543527990.260946,0.10000801086425781,6.35,2.1094,3.0957,-1.0,-1.0,0.6305216912521497,-1.0
3969,1543527990.360943,0.09999704360961914,6.2,2.168,3.0957,-1.0,-1.0,0.18956098979205774,-1.0
3970,1543527990.460938,0.09999489784240723,6.1,2.2012,3.0957,-1.0,-1.0,0.14526258843596954,-1.0
3971,1543527990.560931,0.09999299049377441,5.85,2.3672,3.0957,-1.0,-1.0,0.3163140814942105,-1.0
3972,1543527990.660937,0.100006103515625,5.95,2.8711,3.0957,-1.0,-1.0,0.5233702617768128,-1.0
3973,1543527990.761975,0.10103797912597656,5.95,3.4824,3.0957,-1.0,-1.0,0.6195945674335246,-1.0
3974,1543527990.860929,0.0989539623260498,5.75,3.9863,3.0957,-1.0,-1.0,0.5511002084794085,-1.0
3975,1543527990.960926,0.09999704360961914,5.85,4.127,3.0957,-1.0,-1.0,0.19949182125898818,-1.0
3976,1543527991.061989,0.10106301307678223,5.7,4.3574,3.0957,-1.0,-1.0,0.2929147126777055,-1.0
3977,1543527991.160936,0.09894704818725586,5.7,4.4336,3.0957,-1.0,-1.0,0.12490570704489386,-1.0
3978,1543527991.260932,0.09999585151672363,6.05,4.2227,3.0957,-1.0,-1.0,0.4206888164771896,-1.0
3979,1543527991.360931,0.09999895095825195,7.8,3.3125,3.0957,-1.0,-1.0,1.975085777935317,-1.0
3980,1543527991.460937,0.100006103515625,12.65,2.0547,3.0957,-1.0,-1.0,5.011443111598848,-1.0
3981,1543527991.560934,0.09999704360961914,20.6,1.2695,3.0957,-1.0,-1.0,7.989307757798091,-1.0
3982,1543527991.66093,0.09999585151672363,19.75,1.3516,3.0957,-1.0,-1.0,0.8597904281404731,-1.0
3983,1543527991.760918,0.09998798370361328,20.8,1.2988,3.0957,-1.0,-1.0,1.056070753759907,-1.0
3984,1543527991.860908,0.0999901294708252,20.95,1.3066,3.0957,-1.0,-1.0,0.18044075480942845,-1.0
3985,1543527991.961916,0.10100793838500977,21.95,1.2637,3.0957,-1.0,-1.0,1.006004000763305,-1.0
3986,1543527992.060941,0.09902501106262207,22.2,1.2637,3.0957,-1.0,-1.0,0.2689049735812231,-1.0
3987,1543527992.160938,0.09999704360961914,23.3,1.2227,3.0957,-1.0,-1.0,1.1052969526683496,-1.0
3988,1543527992.260943,0.10000491142272949,23.5,1.2324,3.0957,-1.0,-1.0,0.22381928507295829,-1.0
3989,1543527992.360933,0.0999901294708252,23.1,1.2695,3.0957,-1.0,-1.0,0.41397395595628644,-1.0
3990,1543527992.460935,0.10000205039978027,23.4,1.2676,3.0957,-1.0,-1.0,0.31623412248880894,-1.0
3991,1543527992.560939,0.10000395774841309,24.4,1.2363,3.0957,-1.0,-1.0,1.0054752515944807,-1.0
3992,1543527992.660933,0.09999394416809082,24.45,1.25,3.0957,-1.0,-1.0,0.11263427085289418,-1.0
3993,1543527992.76093,0.09999704360961914,24.5,1.2637,3.0957,-1.0,-1.0,0.1126370220676607,-1.0
3994,1543527992.860923,0.09999299049377441,24.2,1.2949,3.0957,-1.0,-1.0,0.3177609764655129,-1.0
3995,1543527992.96092,0.09999704360961914,24.85,1.2773,3.0957,-1.0,-1.0,0.6578823365519815,-1.0
3996,1543527993.060919,0.09999895095825195,26.45,1.2168,3.0957,-1.0,-1.0,1.6042630832243139,-1.0
3997,1543527993.160913,0.09999394416809082,26.95,1.2168,3.0957,-1.0,-1.0,0.5099007637720885,-1.0
3998,1543527993.260915,0.10000205039978027,27.45,1.209,3.0957,-1.0,-1.0,0.5099620085358038,-1.0
3999,1543527993.360916,0.10000085830688477,28.0,1.2012,3.0957,-1.0,-1.0,0.5590715622024925,-1.0
4000,1543527993.460909,0.09999299049377441,28.25,1.2051,3.0957,-1.0,-1.0,0.26928388033781475,-1.0
4001,1543527993.560904,0.09999513626098633,27.95,1.2363,3.0957,-1.0,-1.0,0.3177616516832356,-1.0
4002,1543527993.660908,0.10000395774841309,27.5,1.2715,3.0957,-1.0,-1.0,0.4623200532565772,-1.0
4003,1543527993.760899,0.0999910831451416,27.45,1.291,3.0957,-1.0,-1.0,0.11348333302425558,-1.0
4004,1543527993.860947,0.10004782676696777,28.0,1.2793,3.0957,-1.0,-1.0,0.5591479776057788,-1.0
4005,1543527993.960897,0.09995007514953613,28.9,1.2559,3.0957,-1.0,-1.0,0.9058352979862145,-1.0
4006,1543527994.060929,0.10003209114074707,28.95,1.2695,3.0957,-1.0,-1.0,0.11265605169991365,-1.0
4007,1543527994.160924,0.09999489784240723,29.1,1.2793,3.0957,-1.0,-1.0,0.18054091219957746,-1.0
4008,1543527994.260947,0.10002303123474121,30.1,1.252,3.0957,-1.0,-1.0,1.0053605808708006,-1.0
4009,1543527994.361927,0.10098004341125488,31.2,1.2246,3.0957,-1.0,-1.0,1.104965449704035,-1.0
4010,1543527994.46092,0.09899306297302246,30.05,1.291,3.0957,-1.0,-1.0,1.156162849519063,-1.0
4011,1543527994.560921,0.10000085830688477,30.05,1.3027,3.0957,-1.0,-1.0,0.10068801971212166,-1.0
4012,1543527994.660912,0.0999910831451416,30.25,1.3086,3.0957,-1.0,-1.0,0.22368063573785757,-1.0
4013,1543527994.760914,0.10000205039978027,30.25,1.3242,3.0957,-1.0,-1.0,0.1012115122129932,-1.0
4014,1543527994.860916,0.10000181198120117,29.55,1.373,3.0957,-1.0,-1.0,0.7087889688754893,-1.0
4015,1543527994.96092,0.10000419616699219,28.5,1.4395,3.0957,-1.0,-1.0,1.0568458209486813,-1.0
4016,1543527995.060937,0.10001683235168457,29.0,1.4238,3.0957,-1.0,-1.0,0.5101468973867607,-1.0
4017,1543527995.160926,0.09998917579650879,29.3,1.4258,3.0957,-1.0,-1.0,0.3162306690397859,-1.0
4018,1543527995.260929,0.10000300407409668,29.95,1.4102,3.0957,-1.0,-1.0,0.657832775874738,-1.0
4019,1543527995.360931,0.10000181198120117,28.75,1.4824,3.0957,-1.0,-1.0,1.206322180182783,-1.0
4020,1543527995.460924,0.09999299049377441,26.95,1.5938,3.0957,-1.0,-1.0,1.8062138738880589,-1.0
4021,1543527995.560927,0.10000300407409668,25.05,1.7246,3.0957,-1.0,-1.0,1.9071206676359287,-1.0
4022,1543527995.660923,0.09999608993530273,24.9,1.75,3.0957,-1.0,-1.0,0.18205597504656396,-1.0
4023,1543527995.760926,0.10000300407409668,24.55,1.7871,3.0957,-1.0,-1.0,0.36589207544253755,-1.0
4024,1543527995.860928,0.10000205039978027,20.75,2.1211,3.0957,-1.0,-1.0,3.815960745354317,-1.0
4025,1543527995.960909,0.09998083114624023,21.0,2.1055,3.0957,-1.0,-1.0,0.2697026641450724,-1.0
4026,1543527996.060913,0.10000419616699219,21.25,2.0859,3.0957,-1.0,-1.0,0.26997222041708374,-1.0
4027,1543527996.160922,0.10000896453857422,23.35,1.9102,3.0957,-1.0,-1.0,2.10970905174406,-1.0
4028,1543527996.260921,0.09999895095825195,20.7,2.166,3.0957,-1.0,-1.0,2.6641947057775326,-1.0
4029,1543527996.360906,0.09998488426208496,17.45,2.5898,3.0957,-1.0,-1.0,3.2790400145894494,-1.0
4030,1543527996.460916,0.10001015663146973,17.95,2.5195,3.0957,-1.0,-1.0,0.5147272307427924,-1.0
4031,1543527996.560909,0.09999299049377441,17.9,2.5332,3.0957,-1.0,-1.0,0.11263342506806945,-1.0
4032,1543527996.660904,0.09999489784240723,19.6,2.3145,3.0957,-1.0,-1.0,1.7169241886577755,-1.0
4033,1543527996.760901,0.09999704360961914,20.05,2.2832,3.0957,-1.0,-1.0,0.4620379840827675,-1.0
4034,1543527996.860899,0.09999799728393555,17.15,2.6738,3.0957,-1.0,-1.0,2.927894799930783,-1.0
4035,1543527996.961912,0.1010129451751709,15.9,2.8926,3.0957,-1.0,-1.0,1.2730192791989363,-1.0
4036,1543527997.060937,0.09902501106262207,16.65,2.7676,3.0957,-1.0,-1.0,0.7667691338975413,-1.0
4037,1543527997.160923,0.09998607635498047,15.3,3.0156,3.0957,-1.0,-1.0,1.376227502672198,-1.0
4038,1543527997.260923,0.09999990463256836,13.0,3.5547,3.0957,-1.0,-1.0,2.364451054921152,-1.0
4039,1543527997.360989,0.1000661849975586,12.05,3.832,3.0957,-1.0,-1.0,0.9946901707431571,-1.0
4040,1543527997.460915,0.09992599487304688,10.85,4.2578,3.0957,-1.0,-1.0,1.277219974829959,-1.0
4041,1543527997.560915,0.09999990463256836,12.25,3.7656,3.0957,-1.0,-1.0,1.4873670785617032,-1.0
4042,1543527997.660915,0.09999990463256836,12.45,3.7051,3.0957,-1.0,-1.0,0.23164678052267962,-1.0
4043,1543527997.762158,0.1012430191040039,9.35,4.9355,3.0957,-1.0,-1.0,3.3367852574372963,-1.0
4044,1543527997.861077,0.09891915321350098,8.15,5.6582,3.0957,-1.0,-1.0,1.404309684231064,-1.0
4045,1543527997.961104,0.10002684593200684,8.2,5.623,3.0957,-1.0,-1.0,0.11724178815705573,-1.0
4046,1543527998.061222,0.10011816024780273,6.9,6.6562,3.0957,-1.0,-1.0,1.6635882586594877,-1.0
4047,1543527998.162006,0.1007838249206543,6.6,6.9492,3.0957,-1.0,-1.0,0.43128508260209314,-1.0
4048,1543527998.26092,0.09891414642333984,7.55,6.0723,3.0957,-1.0,-1.0,1.2966268214333458,-1.0
4049,1543527998.360922,0.10000205039978027,9.4,4.877,3.0957,-1.0,-1.0,2.2048228236344127,-1.0
4050,1543527998.460912,0.0999898910522461,11.05,4.1309,3.0957,-1.0,-1.0,1.8136050254839093,-1.0
4051,1543527998.56091,0.09999799728393555,10.55,4.3379,3.0957,-1.0,-1.0,0.5503168174120334,-1.0
4052,1543527998.660913,0.10000300407409668,9.65,4.752,3.0957,-1.0,-1.0,0.995730591499986,-1.0
4053,1543527998.760907,0.09999394416809082,8.85,5.1758,3.0957,-1.0,-1.0,0.9108266733865309,-1.0
4054,1543527998.860905,0.09999799728393555,7.5,6.0918,3.0957,-1.0,-1.0,1.634489400233977,-1.0
4055,1543527998.960912,0.1000070571899414,7.7,5.9395,3.0957,-1.0,-1.0,0.2705488894264293,-1.0
4056,1543527999.060937,0.10002493858337402,13.55,3.3691,3.0957,-1.0,-1.0,6.390575963765579,-1.0
4057,1543527999.160938,0.10000109672546387,14.05,3.25,3.0957,-1.0,-1.0,0.5236268040453332,-1.0
4058,1543527999.260932,0.09999394416809082,5.8,7.8887,3.0957,-1.0,-1.0,9.465201343813106,-1.0
4059,1543527999.360924,0.09999203681945801,6.25,7.3145,3.0957,-1.0,-1.0,0.7363450600302431,-1.0
4060,1543527999.460917,0.09999299049377441,7.9,5.7676,3.0957,-1.0,-1.0,2.2639342322931553,-1.0
4061,1543527999.560924,0.1000070571899414,9.3,4.8867,3.0957,-1.0,-1.0,1.6571017535702701,-1.0
4062,1543527999.660923,0.09999895095825195,9.35,4.8535,3.0957,-1.0,-1.0,0.11662774223340584,-1.0
4063,1543527999.760929,0.100006103515625,12.6,3.6172,3.0957,-1.0,-1.0,3.4786403825045693,-1.0
4064,1543527999.861923,0.10099387168884277,11.65,3.9062,3.0957,-1.0,-1.0,0.9981090811152181,-1.0
4065,1543527999.960926,0.09900307655334473,12.6,3.623,3.0957,-1.0,-1.0,0.9962468631982223,-1.0
4066,1543528000.060929,0.10000300407409668,14.45,3.168,3.0957,-1.0,-1.0,1.9077543344673311,-1.0
4067,1543528000.160919,0.0999898910522461,15.4,2.9746,3.0957,-1.0,-1.0,0.9746289234804154,-1.0
4068,1543528000.260914,0.09999513626098633,15.75,2.916,3.0957,-1.0,-1.0,0.3686909102532434,-1.0
4069,1543528000.360926,0.10001182556152344,15.55,2.9551,3.0957,-1.0,-1.0,0.2270047918672226,-1.0
4070,1543528000.460909,0.09998297691345215,15.55,2.9648,3.0957,-1.0,-1.0,0.10045240915339165,-1.0
4071,1543528000.560907,0.09999799728393555,14.1,3.2734,3.0957,-1.0,-1.0,1.4858443928239635,-1.0
4072,1543528000.660916,0.10000920295715332,14.3,3.2324,3.0957,-1.0,-1.0,0.22733860385269505,-1.0
4073,1543528000.760907,0.0999908447265625,15.35,3.0098,3.0957,-1.0,-1.0,1.077983733349513,-1.0
4074,1543528000.860905,0.09999799728393555,12.7,3.6543,3.0957,-1.0,-1.0,2.729080403636353,-1.0
4075,1543528000.961893,0.10098814964294434,8.85,5.2305,3.0957,-1.0,-1.0,4.161382706117043,-1.0
4076,1543528001.060937,0.0990438461303711,14.2,3.2559,3.0957,-1.0,-1.0,5.703626795625082,-1.0
4077,1543528001.16093,0.09999299049377441,15.15,3.0547,3.0957,-1.0,-1.0,0.976207426228111,-1.0
4078,1543528001.260932,0.10000205039978027,7.3,6.3555,3.0957,-1.0,-1.0,8.516324386151942,-1.0
4079,1543528001.360924,0.09999203681945801,7.1,6.5469,3.0957,-1.0,-1.0,0.2943337689215691,-1.0
4080,1543528001.460929,0.10000491142272949,12.4,3.7402,3.0957,-1.0,-1.0,5.99813019802625,-1.0
4081,1543528001.560926,0.09999704360961914,12.3,3.7559,3.0957,-1.0,-1.0,0.14228808380383257,-1.0
4082,1543528001.661124,0.10019803047180176,12.95,3.5801,3.0957,-1.0,-1.0,0.6807681879363526,-1.0
4083,1543528001.760924,0.09980010986328125,15.0,3.0957,3.0957,-1.0,-1.0,2.1088156819099995,-1.0
4084,1543528001.860921,0.09999680519104004,15.95,2.9258,3.0957,-1.0,-1.0,0.9702398722674024,-1.0
4085,1543528001.961917,0.10099601745605469,18.9,2.4707,3.0957,-1.0,-1.0,2.9866063021374494,-1.0
4086,1543528002.061979,0.10006213188171387,23.6,1.9824,3.0957,-1.0,-1.0,4.726356968361468,-1.0
4087,1543528002.161975,0.09999585151672363,26.05,1.8008,3.0957,-1.0,-1.0,2.4587553222542575,-1.0
4088,1543528002.261136,0.09916114807128906,19.1,2.4766,3.0957,-1.0,-1.0,6.983483319233794,-1.0
4089,1543528002.361132,0.09999585151672363,16.5,2.877,3.0957,-1.0,-1.0,2.632550099627812,-1.0
4090,1543528002.461146,0.10001420974731445,15.7,3.0156,3.0957,-1.0,-1.0,0.8180542784488115,-1.0
4091,1543528002.561357,0.10021090507507324,19.5,2.4199,3.0957,-1.0,-1.0,3.8477137048103023,-1.0
4092,1543528002.660922,0.09956502914428711,21.0,2.252,3.0957,-1.0,-1.0,1.5126480166199343,-1.0
4093,1543528002.760916,0.09999394416809082,20.95,2.2676,3.0957,-1.0,-1.0,0.11288194203852528,-1.0
4094,1543528002.860922,0.100006103515625,21.2,2.248,3.0957,-1.0,-1.0,0.26997292621340313,-1.0
4095,1543528002.960927,0.10000491142272949,20.35,2.3496,3.0957,-1.0,-1.0,0.8618721148233567,-1.0
4096,1543528003.060958,0.10003089904785156,20.7,2.3086,3.0957,-1.0,-1.0,0.36631568549500665,-1.0
4097,1543528003.161949,0.10099101066589355,22.25,2.1484,3.0957,-1.0,-1.0,1.5615262232987444,-1.0
4098,1543528003.260957,0.09900808334350586,21.7,2.2051,3.0957,-1.0,-1.0,0.5617129360875724,-1.0
4099,1543528003.360956,0.09999895095825195,19.35,2.4863,3.0957,-1.0,-1.0,2.3688761495720647,-1.0
4100,1543528003.460958,0.10000205039978027,20.45,2.3477,3.0957,-1.0,-1.0,1.1131982618086331,-1.0
4101,1543528003.560946,0.09998798370361328,20.9,2.3027,3.0957,-1.0,-1.0,0.46316584187846294,-1.0
4102,1543528003.660941,0.09999489784240723,19.25,2.4941,3.0957,-1.0,-1.0,1.6640711942829591,-1.0
4103,1543528003.760942,0.10000109672546387,19.1,2.5195,3.0957,-1.0,-1.0,0.18205872509913196,-1.0
4104,1543528003.860938,0.09999608993530273,19.85,2.4219,3.0957,-1.0,-1.0,0.7629056154121668,-1.0
4105,1543528003.960931,0.09999299049377441,19.4,2.4785,3.0957,-1.0,-1.0,0.4644374642053515,-1.0
4106,1543528004.060932,0.10000085830688477,19.1,2.5176,3.0957,-1.0,-1.0,0.3186361274620541,-1.0
4107,1543528004.160944,0.10001206398010254,19.6,2.4668,3.0957,-1.0,-1.0,0.512428583382238,-1.0
4108,1543528004.261974,0.10103011131286621,18.3,2.6309,3.0957,-1.0,-1.0,1.31420581714291,-1.0
4109,1543528004.360922,0.09894800186157227,15.45,3.1152,3.0957,-1.0,-1.0,2.8925493137113794,-1.0
4110,1543528004.46092,0.09999799728393555,13.1,3.6758,3.0957,-1.0,-1.0,2.418010145129913,-1.0
4111,1543528004.560926,0.1000058650970459,12.45,3.8652,3.0957,-1.0,-1.0,0.68437820911811,-1.0
4112,1543528004.660918,0.09999203681945801,12.95,3.6953,3.0957,-1.0,-1.0,0.5374610847480263,-1.0
4113,1543528004.760921,0.10000300407409668,14.45,3.3027,3.0957,-1.0,-1.0,1.55374880883112,-1.0
4114,1543528004.860916,0.09999489784240723,15.35,3.1035,3.0957,-1.0,-1.0,0.9271890959562807,-1.0
4115,1543528004.960911,0.09999513626098633,15.5,3.0781,3.0957,-1.0,-1.0,0.18205545110188315,-1.0
4116,1543528005.060946,0.10003495216369629,15.25,3.125,3.0957,-1.0,-1.0,0.27332508710270104,-1.0
4117,1543528005.160935,0.09998893737792969,14.8,3.2285,3.0957,-1.0,-1.0,0.47245109769724036,-1.0
4118,1543528005.261978,0.1010429859161377,14.6,3.2598,3.0957,-1.0,-1.0,0.2262531458812675,-1.0
4119,1543528005.361971,0.09999299049377441,17.8,2.6738,3.0957,-1.0,-1.0,3.254749713977756,-1.0
4120,1543528005.460919,0.09894800186157227,18.4,2.5879,3.0957,-1.0,-1.0,0.6141421733390703,-1.0
4121,1543528005.560913,0.09999418258666992,17.9,2.666,3.0957,-1.0,-1.0,0.5158483702070656,-1.0
4122,1543528005.66092,0.1000068187713623,16.05,2.9727,3.0957,-1.0,-1.0,1.8779154011723835,-1.0
4123,1543528005.760911,0.0999910831451416,16.45,2.9082,3.0957,-1.0,-1.0,0.41732297678913804,-1.0
4124,1543528005.861911,0.10100007057189941,17.8,2.6855,3.0957,-1.0,-1.0,1.371968411557336,-1.0
4125,1543528005.960906,0.09899497032165527,17.15,2.7871,3.0957,-1.0,-1.0,0.6653018747726491,-1.0
4126,1543528006.061991,0.10108494758605957,14.75,3.2422,3.0957,-1.0,-1.0,2.444859616549268,-1.0
4127,1543528006.161178,0.09918713569641113,15.1,3.1719,3.0957,-1.0,-1.0,0.37051825808943145,-1.0
4128,1543528006.261181,0.10000300407409668,14.9,3.207,3.0957,-1.0,-1.0,0.22634768933005084,-1.0
4129,1543528006.36117,0.09998893737792969,11.95,3.9922,3.0957,-1.0,-1.0,3.054347201579389,-1.0
4130,1543528006.461373,0.10020303726196289,12.3,3.8789,3.0957,-1.0,-1.0,0.3812841257058622,-1.0
4131,1543528006.561584,0.10021090507507324,12.05,3.9473,3.0957,-1.0,-1.0,0.27788628170146834,-1.0
4132,1543528006.661092,0.09950804710388184,12.5,3.8008,3.0957,-1.0,-1.0,0.4835954874145904,-1.0
4133,1543528006.761094,0.10000205039978027,14.1,3.377,3.0957,-1.0,-1.0,1.6581939253668176,-1.0
4134,1543528006.86113,0.1000359058380127,12.9,3.6875,3.0957,-1.0,-1.0,1.2435503341654575,-1.0
4135,1543528006.962899,0.10176897048950195,10.45,4.5488,3.0957,-1.0,-1.0,2.5989801109026565,-1.0
4136,1543528007.060932,0.09803295135498047,11.55,4.1152,3.0957,-1.0,-1.0,1.1864372623069224,-1.0
4137,1543528007.160922,0.0999901294708252,10.95,4.334,3.0957,-1.0,-1.0,0.6464327471112298,-1.0
4138,1543528007.260913,0.0999908447265625,8.9,5.3242,3.0957,-1.0,-1.0,2.2788142111698444,-1.0
4139,1543528007.360929,0.10001611709594727,8.55,5.5156,3.0957,-1.0,-1.0,0.4112629138612459,-1.0
4140,1543528007.46092,0.0999910831451416,8.95,5.2773,3.0957,-1.0,-1.0,0.47621959990663554,-1.0
4141,1543528007.560919,0.09999895095825195,5.55,8.4941,3.0957,-1.0,-1.0,4.681645226867863,-1.0
4142,1543528007.660916,0.09999704360961914,4.65,10.0957,3.0957,-1.0,-1.0,1.839870095613901,-1.0
4143,1543528007.760903,0.09998679161071777,8.65,5.418,3.0957,-1.0,-1.0,6.155556404469194,-1.0
4144,1543528007.860905,0.10000205039978027,11.75,3.9805,3.0957,-1.0,-1.0,3.4185386732223737,-1.0
4145,1543528007.960918,0.10001301765441895,9.15,5.1211,3.0957,-1.0,-1.0,2.8409454348544996,-1.0
4146,1543528008.061069,0.10015106201171875,8.3,5.6484,3.0957,-1.0,-1.0,1.0052738653114972,-1.0
4147,1543528008.160913,0.09984397888183594,6.65,7.0273,3.0957,-1.0,-1.0,2.1526342291292795,-1.0
4148,1543528008.260908,0.09999489784240723,6.15,7.5938,3.0957,-1.0,-1.0,0.7621819024163757,-1.0
4149,1543528008.360916,0.10000801086425781,7.95,5.8516,3.0957,-1.0,-1.0,2.5070425689263782,-1.0
4150,1543528008.460898,0.09998202323913574,8.7,5.3457,3.0957,-1.0,-1.0,0.9101819684251864,-1.0
4151,1543528008.560911,0.10001301765441895,7.85,5.9258,3.0957,-1.0,-1.0,1.0339335639493459,-1.0
4152,1543528008.660905,0.09999394416809082,7.7,6.0449,3.0957,-1.0,-1.0,0.21606387767067656,-1.0
4153,1543528008.7609,0.09999513626098633,7.6,6.123,3.0957,-1.0,-1.0,0.1615507266380267,-1.0
4154,1543528008.860896,0.09999608993530273,10.35,4.502,3.0957,-1.0,-1.0,3.1937658364387422,-1.0
4155,1543528008.960901,0.10000491142272949,12.2,3.8203,3.0957,-1.0,-1.0,1.9741367410558177,-1.0
4156,1543528009.059996,0.09909486770629883,13.3,3.5098,3.0957,-1.0,-1.0,1.1472710538426818,-1.0
4157,1543528009.160993,0.1009972095489502,12.85,3.6445,3.0957,-1.0,-1.0,0.48046659118107454,-1.0
4158,1543528009.259989,0.09899592399597168,10.65,4.418,3.0957,-1.0,-1.0,2.3341179164968677,-1.0
4159,1543528009.359987,0.09999799728393555,11.1,4.2363,3.0957,-1.0,-1.0,0.4954952003921651,-1.0
4160,1543528009.45998,0.09999299049377441,10.4,4.5254,3.0957,-1.0,-1.0,0.7639223836051378,-1.0
4161,1543528009.559987,0.1000070571899414,11.65,4.0469,3.0957,-1.0,-1.0,1.3421861501616177,-1.0
4162,1543528009.659977,0.0999898910522461,14.9,3.1641,3.0957,-1.0,-1.0,3.3692482571943723,-1.0
4163,1543528009.75997,0.09999299049377441,11.9,3.9746,3.0957,-1.0,-1.0,3.109165297657475,-1.0
4164,1543528009.859976,0.100006103515625,11.65,4.0684,3.0957,-1.0,-1.0,0.2851309539708538,-1.0
4165,1543528009.959978,0.10000205039978027,13.15,3.6113,3.0957,-1.0,-1.0,1.5712863584021175,-1.0
4166,1543528010.059983,0.10000491142272949,12.45,3.8145,3.0957,-1.0,-1.0,0.7357249637716903,-1.0
4167,1543528010.159982,0.09999895095825195,10.95,4.3477,3.0957,-1.0,-1.0,1.5950868409676877,-1.0
4168,1543528010.260979,0.1009969711303711,9.2,5.1953,3.0957,-1.0,-1.0,1.9470816994214117,-1.0
4169,1543528010.359984,0.09900498390197754,1.0,47.7031,3.0957,-1.0,-1.0,43.291602728414325,-1.0
4170,1543528010.459986,0.10000205039978027,0.0,0.0,3.0957,-1.0,-1.0,47.71368515441063,-1.0
4171,1543528011.159987,0.7000010013580322,3.25,14.4629,3.0957,-1.0,-1.0,14.852204434125367,-1.0
4172,1543528011.259976,0.09998893737792969,9.45,4.9824,3.0957,-1.0,-1.0,11.344156756432785,-1.0
4173,1543528011.359976,0.10000014305114746,9.65,4.8848,3.0957,-1.0,-1.0,0.24397907438101626,-1.0
4174,1543528011.459981,0.10000491142272949,10.35,4.5918,3.0957,-1.0,-1.0,0.7654083761832009,-1.0
4175,1543528011.559981,0.10000014305114746,12.6,3.7695,3.0957,-1.0,-1.0,2.397639947663741,-1.0
4176,1543528011.659976,0.09999489784240723,12.75,3.7344,3.0957,-1.0,-1.0,0.18365998372543152,-1.0
4177,1543528011.759978,0.10000205039978027,9.5,5.043,3.0957,-1.0,-1.0,3.504987071322135,-1.0
4178,1543528011.859967,0.09998893737792969,3.75,12.7969,3.0957,-1.0,-1.0,9.653779725981423,-1.0
4179,1543528011.96098,0.1010129451751709,13.0,3.6777,3.0957,-1.0,-1.0,12.989707976074172,-1.0
4180,1543528012.059987,0.09900712966918945,14.25,3.3535,3.0957,-1.0,-1.0,1.2951494411924733,-1.0
4181,1543528012.159974,0.09998703002929688,9.45,5.0801,3.0957,-1.0,-1.0,5.102072708848709,-1.0
4182,1543528012.259976,0.10000181198120117,7.0,6.918,3.0957,-1.0,-1.0,3.0643721661407297,-1.0
4183,1543528012.359973,0.09999704360961914,7.2,6.7129,3.0957,-1.0,-1.0,0.30342283821987004,-1.0
4184,1543528012.459962,0.09998893737792969,9.85,4.9043,3.0957,-1.0,-1.0,3.2099114859546636,-1.0
4185,1543528012.559977,0.10001516342163086,9.65,5.0078,3.0957,-1.0,-1.0,0.24640471505647069,-1.0
4186,1543528012.659967,0.0999898910522461,9.25,5.248,3.0957,-1.0,-1.0,0.47717294448798464,-1.0
4187,1543528012.759965,0.09999799728393555,10.2,4.7656,3.0957,-1.0,-1.0,1.0701445507624228,-1.0
4188,1543528012.859959,0.09999394416809082,11.05,4.4004,3.0957,-1.0,-1.0,0.9305212672941555,-1.0
4189,1543528012.959962,0.10000300407409668,11.3,4.3066,3.0957,-1.0,-1.0,0.2851298667378177,-1.0
4190,1543528013.059988,0.10002613067626953,13.6,3.5898,3.0957,-1.0,-1.0,2.4111838310989273,-1.0
4191,1543528013.159974,0.09998607635498047,12.1,4.0488,3.0957,-1.0,-1.0,1.5718391193341679,-1.0
4192,1543528013.259972,0.09999799728393555,7.8,6.2969,3.0957,-1.0,-1.0,4.853241515688551,-1.0
4193,1543528013.359961,0.09998893737792969,7.25,6.7734,3.0957,-1.0,-1.0,0.7345406984504323,-1.0
4194,1543528013.459967,0.1000058650970459,10.55,4.6523,3.0957,-1.0,-1.0,3.9241644184896685,-1.0
4195,1543528013.559974,0.1000070571899414,11.7,4.1973,3.0957,-1.0,-1.0,1.2407765356780447,-1.0
4196,1543528013.659956,0.09998202323913574,8.35,5.9023,3.0957,-1.0,-1.0,3.760255497382816,-1.0
