RowId , Time  , TimeInterval  , FEF1:69  , FEF1:70  , FEF1:1633  , FEF1:3807  , FEF1:84  , FEF1:595  , FEF1:596  , FEF1:597  , FEF1:598  , FEF1:599  , FEF1:600  , FEF1:601  , FEF1:602  , FEF1:86  , FEF1:976  , FEF1:527  , FEF1:968  , FEF1:967  , FEF1:966  , FEF1:1237  , Difference  , Label 
2507,1543528008.419969,0.09998416900634766,3.0,3.0,0.0,3.0,46.5859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10473907709349138,-1.0
2508,1543528008.519979,0.10000991821289062,3.0,3.0,0.0,3.0,46.4688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1539947869376456,-1.0
2509,1543528008.619973,0.09999394416809082,3.0,3.0,0.0,3.0,46.5625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13703459098147833,-1.0
2510,1543528008.719968,0.09999513626098633,3.0,3.0,0.0,3.0,46.5859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10269657870286827,-1.0
2511,1543528008.820908,0.10093998908996582,3.0,3.0,0.0,3.0,46.6094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1036437366383072,-1.0
2512,1543528008.919959,0.09905099868774414,3.0,3.0,0.0,3.0,46.5156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13642986705915786,-1.0
2513,1543528009.019997,0.10003781318664551,3.0,3.0,0.0,3.0,46.6719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.18557539672602602,-1.0
2514,1543528009.11905,0.09905314445495605,3.0,3.0,0.0,3.0,46.8203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17842380726496743,-1.0
2515,1543528009.220001,0.10095095634460449,3.0,3.0,0.0,3.0,46.9766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1860762942366841,-1.0
2516,1543528009.319049,0.09904789924621582,3.0,3.0,0.0,3.0,46.9531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10181531304969886,-1.0
2517,1543528009.419053,0.10000419616699219,3.0,3.0,0.0,3.0,47.1719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.24057263716974894,-1.0
2518,1543528009.519051,0.09999799728393555,3.0,3.0,0.0,3.0,47.1875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10120750712879013,-1.0
2519,1543528009.619045,0.09999394416809082,3.0,3.0,0.0,3.0,47.1094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12687946597743419,-1.0
2520,1543528009.719039,0.09999394416809082,3.0,3.0,0.0,3.0,47.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1725315880361942,-1.0
2521,1543528009.819985,0.10094594955444336,3.0,3.0,0.0,3.0,47.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1606735542822896,-1.0
2522,1543528009.919046,0.0990610122680664,3.0,3.0,0.0,3.0,47.4844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.14759741576378552,-1.0
2523,1543528010.01904,0.09999418258666992,3.0,3.0,0.0,3.0,47.6094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.16007719187323285,-1.0
2524,1543528010.11904,0.09999990463256836,3.0,3.0,0.0,3.0,47.6016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10030364379854116,-1.0
2525,1543528010.219034,0.09999394416809082,3.0,3.0,0.0,3.0,47.7344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1662366653473873,-1.0
2526,1543528010.319977,0.10094308853149414,3.0,3.0,0.0,3.0,47.7031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10568868433895726,-1.0
2527,1543528010.41903,0.09905290603637695,3.0,3.0,0.0,3.0,47.7344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1038977429211832,-1.0
2528,1543528010.519049,0.10001897811889648,3.0,3.0,0.0,3.0,47.5938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17254880260151528,-1.0
2529,1543528010.619027,0.09997797012329102,3.0,3.0,0.0,3.0,47.2109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3957372944159154,-1.0
2530,1543528010.719059,0.10003209114074707,3.0,3.0,0.0,3.0,47.2891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1269711076862549,-1.0
2531,1543528010.81997,0.10091090202331543,3.0,3.0,0.0,3.0,47.2422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11128069219647478,-1.0
2532,1543528010.919964,0.09999418258666992,3.0,3.0,0.0,3.0,47.1641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12688296546700695,-1.0
2533,1543528011.019053,0.09908890724182129,3.0,3.0,0.0,3.0,47.1406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10184145060744268,-1.0
2534,1543528011.119056,0.10000300407409668,3.0,3.0,0.0,3.0,47.0625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12688989871878079,-1.0
2535,1543528011.219049,0.09999299049377441,3.0,3.0,0.0,3.0,47.1172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11397670046180275,-1.0
2536,1543528011.319046,0.09999704360961914,3.0,3.0,0.0,3.0,47.1094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1003007913582528,-1.0
2537,1543528011.419044,0.09999799728393555,3.0,3.0,0.0,3.0,47.2344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1600768548594939,-1.0
2538,1543528011.519043,0.09999895095825195,3.0,3.0,0.0,3.0,47.5391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3206896945548118,-1.0
2539,1543528011.619041,0.09999799728393555,3.0,3.0,0.0,3.0,47.5859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11040760599572798,-1.0
2540,1543528011.719038,0.09999704360961914,3.0,3.0,0.0,3.0,47.8203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.25483871121078516,-1.0
2541,1543528011.819985,0.10094690322875977,3.0,3.0,0.0,3.0,47.9141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13780282836274313,-1.0
2542,1543528011.919034,0.09904909133911133,3.0,3.0,0.0,3.0,47.8828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10389424519708379,-1.0
2543,1543528012.020991,0.10195708274841309,3.0,3.0,0.0,3.0,47.8359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11226447851659671,-1.0
2544,1543528012.11905,0.09805893898010254,3.0,3.0,0.0,3.0,47.8281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.09844587872908617,-1.0
2545,1543528012.219042,0.09999203681945801,3.0,3.0,0.0,3.0,48.3203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.5022578862442723,-1.0
2546,1543528012.319052,0.10000991821289062,3.0,3.0,0.0,3.0,48.4375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.15407084104622967,-1.0
2547,1543528012.419037,0.09998512268066406,3.0,3.0,0.0,3.0,48.2812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.18554437574953972,-1.0
2548,1543528012.519034,0.09999680519104004,3.0,3.0,0.0,3.0,48.2969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10122179204546786,-1.0
2549,1543528012.619036,0.10000205039978027,3.0,3.0,0.0,3.0,48.5469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2692590019139052,-1.0
2550,1543528012.719028,0.09999203681945801,3.0,3.0,0.0,3.0,48.5703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1026935612761372,-1.0
2551,1543528012.919017,0.19998908042907715,3.0,3.0,0.0,3.0,48.7031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.26005937979917376,-1.0
2552,1543528013.019043,0.10002589225769043,3.0,3.0,0.0,3.0,48.7891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1655107794415062,-1.0
2553,1543528013.119984,0.10094094276428223,3.0,3.0,0.0,3.0,48.9141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1606701940111224,-1.0
2554,1543528013.219037,0.09905314445495605,3.0,3.0,0.0,3.0,49.0547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17199839885554416,-1.0
2555,1543528013.319032,0.09999489784240723,3.0,3.0,0.0,3.0,49.1406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13182820826346928,-1.0
2556,1543528013.419032,0.10000014305114746,3.0,3.0,0.0,3.0,49.1328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10030388146907432,-1.0
2557,1543528013.519026,0.09999394416809082,3.0,3.0,0.0,3.0,49.0547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12687946606412873,-1.0
2558,1543528013.619032,0.1000058650970459,3.0,3.0,0.0,3.0,49.2031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17895176220400227,-1.0
2559,1543528013.719034,0.10000205039978027,3.0,3.0,0.0,3.0,49.3438,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17261778615980686,-1.0
2560,1543528013.819979,0.10094499588012695,3.0,3.0,0.0,3.0,49.4062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11867831031581694,-1.0
2561,1543528014.020823,0.20084404945373535,3.0,3.0,0.0,3.0,49.4297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2255446809523051,-1.0
2562,1543528014.119887,0.09906411170959473,3.0,3.0,0.0,3.0,49.4219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1422451895707273,-1.0
2563,1543528014.220823,0.1009359359741211,3.0,3.0,0.0,3.0,49.5234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.14315661667226368,-1.0
2564,1543528014.319881,0.09905791282653809,3.0,3.0,0.0,3.0,49.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10180155727931171,-1.0
2565,1543528014.419881,0.10000014305114746,3.0,3.0,0.0,3.0,49.5625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11792864964904043,-1.0
2566,1543528014.519872,0.0999908447265625,3.0,3.0,0.0,3.0,49.2891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.29111119716629186,-1.0
2567,1543528014.620821,0.10094904899597168,3.0,3.0,0.0,3.0,49.2812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10126222715609703,-1.0
2568,1543528014.719874,0.09905290603637695,3.0,3.0,0.0,3.0,49.4062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.15949944687168838,-1.0
2569,1543528014.820807,0.10093307495117188,3.0,3.0,0.0,3.0,49.5234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.15468309750663764,-1.0
2570,1543528014.919919,0.09911203384399414,3.0,3.0,0.0,3.0,49.5078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10034874908740539,-1.0
2571,1543528015.019445,0.09952592849731445,3.0,3.0,0.0,3.0,49.5625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1135679169133442,-1.0
2572,1543528015.119436,0.0999910831451416,3.0,3.0,0.0,3.0,49.5234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10736499931255454,-1.0
2573,1543528015.219576,0.10013985633850098,3.0,3.0,0.0,3.0,49.5469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10286040521482796,-1.0
2574,1543528015.321311,0.10173511505126953,3.0,3.0,0.0,3.0,49.6172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12367161551809354,-1.0
2575,1543528015.419365,0.0980539321899414,3.0,3.0,0.0,3.0,49.6562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10558941578192522,-1.0
2576,1543528015.519368,0.10000300407409668,3.0,3.0,0.0,3.0,49.6953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10739278236945804,-1.0
2577,1543528015.619362,0.09999418258666992,3.0,3.0,0.0,3.0,49.7188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10271848241185641,-1.0
2578,1543528015.71938,0.10001778602600098,3.0,3.0,0.0,3.0,49.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13712037805762342,-1.0
2579,1543528015.820297,0.10091710090637207,3.0,3.0,0.0,3.0,49.6484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10359840743274507,-1.0
2580,1543528015.919355,0.09905791282653809,3.0,3.0,0.0,3.0,49.5469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.14183855848769233,-1.0
2581,1543528016.019044,0.09968900680541992,3.0,3.0,0.0,3.0,49.5547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.09999568169406707,-1.0
2582,1543528016.119036,0.09999203681945801,3.0,3.0,0.0,3.0,49.5859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10474702503886968,-1.0
2583,1543528016.219036,0.10000014305114746,3.0,3.0,0.0,3.0,49.5938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10031170757175326,-1.0
2584,1543528016.319031,0.09999489784240723,3.0,3.0,0.0,3.0,49.5703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10271917845283618,-1.0
2585,1543528016.420169,0.10113811492919922,3.0,3.0,0.0,3.0,49.6172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1114891709393287,-1.0
2586,1543528016.519042,0.09887290000915527,3.0,3.0,0.0,3.0,49.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.15335195321499387,-1.0
2587,1543528016.619996,0.10095405578613281,3.0,3.0,0.0,3.0,49.4219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12765446560554602,-1.0
2588,1543528016.719026,0.0990300178527832,3.0,3.0,0.0,3.0,49.3594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11711915453029674,-1.0
2589,1543528016.819964,0.1009378433227539,3.0,3.0,0.0,3.0,49.2734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13262008902376907,-1.0
2590,1543528016.919969,0.1000051498413086,3.0,3.0,0.0,3.0,49.2188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11394323109300081,-1.0
2591,1543528017.119038,0.19906902313232422,3.0,3.0,0.0,3.0,49.2109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.22249615044372392,-1.0
2592,1543528017.219045,0.1000068187713623,3.0,3.0,0.0,3.0,49.2188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1409861487296574,-1.0
2593,1543528017.319043,0.09999799728393555,3.0,3.0,0.0,3.0,49.0625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1855513124141598,-1.0
2594,1543528017.419037,0.09999418258666992,3.0,3.0,0.0,3.0,49.0234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10736687834582888,-1.0
2595,1543528017.519063,0.10002589225769043,3.0,3.0,0.0,3.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10272653078660078,-1.0
2596,1543528017.619188,0.10012507438659668,3.0,3.0,0.0,3.0,48.9922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10042848379825448,-1.0
2597,1543528017.719035,0.09984683990478516,3.0,3.0,0.0,3.0,48.8984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13699601765525027,-1.0
2598,1543528017.819967,0.10093212127685547,3.0,3.0,0.0,3.0,48.8516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11125965549606405,-1.0
2599,1543528017.919032,0.09906506538391113,3.0,3.0,0.0,3.0,48.8359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10031880719598803,-1.0
2600,1543528018.019043,0.10001087188720703,3.0,3.0,0.0,3.0,48.7578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12689633188386842,-1.0
2601,1543528018.119044,0.10000109672546387,3.0,3.0,0.0,3.0,48.7188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10733694350897777,-1.0
2602,1543528018.219042,0.09999799728393555,3.0,3.0,0.0,3.0,48.6797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10737043108046504,-1.0
2603,1543528018.319038,0.09999585151672363,3.0,3.0,0.0,3.0,48.6094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12223444819345484,-1.0
2604,1543528018.419038,0.10000014305114746,3.0,3.0,0.0,3.0,48.5547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11398297517027557,-1.0
2605,1543528018.519297,0.10025882720947266,3.0,3.0,0.0,3.0,48.5156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10761370428952106,-1.0
2606,1543528018.619974,0.1006770133972168,3.0,3.0,0.0,3.0,48.4219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13753445352445576,-1.0
2607,1543528018.719041,0.09906721115112305,3.0,3.0,0.0,3.0,48.3281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13643805843141069,-1.0
2608,1543528018.819972,0.10093092918395996,3.0,3.0,0.0,3.0,48.2969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10565967021926274,-1.0
2609,1543528018.919026,0.09905385971069336,3.0,3.0,0.0,3.0,48.2188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12615387633122124,-1.0
2610,1543528019.019989,0.10096311569213867,3.0,3.0,0.0,3.0,48.1719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11134094479869901,-1.0
2611,1543528019.119979,0.0999898910522461,3.0,3.0,0.0,3.0,48.1484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1027189149029509,-1.0
2612,1543528019.21904,0.0990610122680664,3.0,3.0,0.0,3.0,48.2031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1131637617233068,-1.0
2613,1543528019.319035,0.09999513626098633,3.0,3.0,0.0,3.0,48.4766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2912080868785868,-1.0
2614,1543528019.419031,0.09999585151672363,3.0,3.0,0.0,3.0,48.5859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.14814067746931375,-1.0
2615,1543528019.519026,0.09999513626098633,3.0,3.0,0.0,3.0,48.6484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11792063973861748,-1.0
2616,1543528019.619028,0.10000205039978027,3.0,3.0,0.0,3.0,48.8047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1855534966848208,-1.0
2617,1543528019.719029,0.10000085830688477,3.0,3.0,0.0,3.0,48.8672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1179254920003929,-1.0
2618,1543528019.819967,0.10093808174133301,3.0,3.0,0.0,3.0,48.9141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1113058162603652,-1.0
2619,1543528019.919028,0.0990610122680664,3.0,3.0,0.0,3.0,48.9844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12148537994911944,-1.0
2620,1543528020.019447,0.1004190444946289,3.0,3.0,0.0,3.0,49.0547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12258841196761659,-1.0
2621,1543528020.119457,0.10000991821289062,3.0,3.0,0.0,3.0,49.1328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1268927150204631,-1.0
2622,1543528020.21945,0.09999299049377441,3.0,3.0,0.0,3.0,49.2031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.12223210885211454,-1.0
2623,1543528020.319444,0.09999394416809082,3.0,3.0,0.0,3.0,49.2266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10271824994226046,-1.0
2624,1543528020.419445,0.10000109672546387,3.0,3.0,0.0,3.0,49.2969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1222387393482733,-1.0
2625,1543528020.519445,0.09999990463256836,3.0,3.0,0.0,3.0,49.3516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11398276592513233,-1.0
