RowId , Time  , TimeInterval  , FCFD:5262  , FCFD:5263  , FCFD:5313  , FCFD:5314  , Difference  , Label 
2149,1543527998.240948,0.09957385063171387,-1.0,-1.0,79.5,-1.0,2.5097761255352142,-1.0
2150,1543527998.342139,0.10119104385375977,-1.0,-1.0,82.6367,-1.0,3.1383322215262934,-1.0
2151,1543527998.440938,0.09879899024963379,-1.0,-1.0,87.3672,-1.0,4.731532226709939,-1.0
2152,1543527998.540934,0.09999608993530273,-1.0,-1.0,90.8281,-1.0,3.462344503519266,-1.0
2153,1543527998.640928,0.09999394416809082,-1.0,-1.0,87.6562,-1.0,3.1734757599318364,-1.0
2154,1543527998.740931,0.10000300407409668,-1.0,-1.0,81.4766,-1.0,6.180409109509324,-1.0
2155,1543527998.841931,0.10100007057189941,-1.0,-1.0,80.5078,-1.0,0.9740510502007238,-1.0
2156,1543527998.940928,0.09899687767028809,-1.0,-1.0,79.7773,-1.0,0.7371801981675012,-1.0
2157,1543527999.041964,0.10103607177734375,-1.0,-1.0,91.0195,-1.0,11.242654192232044,-1.0
2158,1543527999.142027,0.10006284713745117,-1.0,-1.0,99.9297,-1.0,8.910761895626182,-1.0
2159,1543527999.24095,0.0989232063293457,-1.0,-1.0,80.5898,-1.0,19.340153027045357,-1.0
2160,1543527999.341953,0.10100293159484863,-1.0,-1.0,82.4492,-1.0,1.862142389144279,-1.0
2161,1543527999.440952,0.0989990234375,-1.0,-1.0,78.0898,-1.0,4.360524415972184,-1.0
2162,1543527999.540949,0.09999704360961914,-1.0,-1.0,82.0898,-1.0,4.001249855329573,-1.0
2163,1543527999.640947,0.09999799728393555,-1.0,-1.0,82.418,-1.0,0.3430959624678113,-1.0
2164,1543527999.740944,0.09999680519104004,-1.0,-1.0,92.7188,-1.0,10.301285356743096,-1.0
2165,1543527999.940942,0.199998140335083,-1.0,-1.0,93.5664,-1.0,0.8765987013269427,-1.0
2166,1543528000.040942,0.09999990463256836,-1.0,-1.0,98.5898,-1.0,5.025390252315743,-1.0
2167,1543528000.141937,0.10099506378173828,-1.0,-1.0,103.5664,-1.0,4.977624790324202,-1.0
2168,1543528000.240942,0.09900498390197754,-1.0,-1.0,105.6562,-1.0,2.0921448294167746,-1.0
2169,1543528000.341932,0.10099005699157715,-1.0,-1.0,107.2188,-1.0,1.5658613259565304,-1.0
2170,1543528000.440929,0.09899687767028809,-1.0,-1.0,106.5,-1.0,0.7255878958143356,-1.0
2171,1543528000.54093,0.10000109672546387,-1.0,-1.0,102.0469,-1.0,4.454222809627091,-1.0
2172,1543528000.640925,0.09999489784240723,-1.0,-1.0,100.3594,-1.0,1.6904600644892323,-1.0
2173,1543528000.740928,0.10000300407409668,-1.0,-1.0,106.1797,-1.0,5.8211590504717865,-1.0
2174,1543528000.841923,0.10099506378173828,-1.0,-1.0,98.5273,-1.0,7.6530664930530135,-1.0
2175,1543528000.940918,0.09899497032165527,-1.0,-1.0,84.5664,-1.0,13.961251119241524,-1.0
2176,1543528001.040959,0.10004091262817383,-1.0,-1.0,99.6484,-1.0,15.082331824959779,-1.0
2177,1543528001.140961,0.10000205039978027,-1.0,-1.0,109.7188,-1.0,10.070896512803344,-1.0
2178,1543528001.241956,0.10099506378173828,-1.0,-1.0,83.6562,-1.0,26.062795700940914,-1.0
2179,1543528001.34195,0.09999394416809082,-1.0,-1.0,83.1562,-1.0,0.5099017465264971,-1.0
2180,1543528001.440945,0.09899497032165527,-1.0,-1.0,89.6484,-1.0,6.492954785157347,-1.0
2181,1543528001.540943,0.09999799728393555,-1.0,-1.0,98.3672,-1.0,8.719373489277995,-1.0
2182,1543528001.640949,0.100006103515625,-1.0,-1.0,96.7188,-1.0,1.65143082834434,-1.0
2183,1543528001.740946,0.09999704360961914,-1.0,-1.0,109.0273,-1.0,12.308906192623803,-1.0
2184,1543528001.842952,0.1020059585571289,-1.0,-1.0,111.2773,-1.0,2.25231197912732,-1.0
2185,1543528001.940956,0.09800410270690918,-1.0,-1.0,115.5664,-1.0,4.290221396268224,-1.0
2186,1543528002.040946,0.0999898910522461,-1.0,-1.0,139.5898,-1.0,24.023608169500015,-1.0
2187,1543528002.141949,0.10100293159484863,-1.0,-1.0,167.668,-1.0,28.078381681614815,-1.0
2188,1543528002.240943,0.09899401664733887,-1.0,-1.0,138.0664,-1.0,29.601765596178083,-1.0
2189,1543528002.342941,0.10199809074401855,-1.0,-1.0,110.168,-1.0,27.89858661643947,-1.0
2190,1543528002.440948,0.0980069637298584,-1.0,-1.0,111.2773,-1.0,1.113628207273131,-1.0
2191,1543528002.540946,0.09999799728393555,-1.0,-1.0,128.4375,-1.0,17.160491473255522,-1.0
2192,1543528002.640937,0.0999910831451416,-1.0,-1.0,140.957,-1.0,12.519899299385607,-1.0
2193,1543528002.740935,0.09999799728393555,-1.0,-1.0,137.3867,-1.0,3.5717001119227,-1.0
2194,1543528002.841926,0.10099101066589355,-1.0,-1.0,144.1367,-1.0,6.750755525888262,-1.0
2195,1543528002.941932,0.1000058650970459,-1.0,-1.0,138.0469,-1.0,6.090621165658357,-1.0
2196,1543528003.040975,0.09904313087463379,-1.0,-1.0,137.75,-1.0,0.3129857482867696,-1.0
2197,1543528003.140973,0.09999799728393555,-1.0,-1.0,143.3789,-1.0,5.629788248347403,-1.0
2198,1543528003.240971,0.09999799728393555,-1.0,-1.0,149.0078,-1.0,5.629788167370152,-1.0
2199,1543528003.341966,0.10099482536315918,-1.0,-1.0,134.3867,-1.0,14.621448839236717,-1.0
2200,1543528003.440971,0.09900498390197754,-1.0,-1.0,133.1367,-1.0,1.253916243736587,-1.0
2201,1543528003.540961,0.0999901294708252,-1.0,-1.0,141.3984,-1.0,8.262305119426642,-1.0
2202,1543528003.640962,0.10000085830688477,-1.0,-1.0,134.9688,-1.0,6.430377619687471,-1.0
2203,1543528003.740962,0.10000014305114746,-1.0,-1.0,132.3164,-1.0,2.6542844211973144,-1.0
2204,1543528003.841957,0.10099506378173828,-1.0,-1.0,135.7578,-1.0,3.4428817802497442,-1.0
2205,1543528003.940951,0.09899401664733887,-1.0,-1.0,136.8477,-1.0,1.0943883357938387,-1.0
2206,1543528004.041955,0.10100388526916504,-1.0,-1.0,133.9766,-1.0,2.872876787196314,-1.0
2207,1543528004.141956,0.10000109672546387,-1.0,-1.0,131.7773,-1.0,2.2015725550004324,-1.0
2208,1543528004.240959,0.09900283813476562,-1.0,-1.0,128.0195,-1.0,3.759104068588548,-1.0
2209,1543528004.341944,0.10098505020141602,-1.0,-1.0,122.8086,-1.0,5.211878808983264,-1.0
2210,1543528004.440948,0.09900403022766113,-1.0,-1.0,111.8984,-1.0,10.910649374003434,-1.0
2211,1543528004.540942,0.09999394416809082,-1.0,-1.0,98.5977,-1.0,13.301075906061122,-1.0
2212,1543528004.640944,0.10000205039978027,-1.0,-1.0,101.0078,-1.0,2.4121737955938976,-1.0
2213,1543528004.740934,0.0999898910522461,-1.0,-1.0,107.3086,-1.0,6.301593339661044,-1.0
2214,1543528004.841931,0.1009972095489502,-1.0,-1.0,114.6172,-1.0,7.309297874011375,-1.0
2215,1543528004.940931,0.0989999771118164,-1.0,-1.0,115.6484,-1.0,1.0359432534678454,-1.0
2216,1543528005.040951,0.10001993179321289,-1.0,-1.0,114.5586,-1.0,1.0943806773986207,-1.0
2217,1543528005.141985,0.10103392601013184,-1.0,-1.0,114.0664,-1.0,0.5024636528041503,-1.0
2218,1543528005.240946,0.09896111488342285,-1.0,-1.0,111.1094,-1.0,2.9586562150417177,-1.0
2219,1543528005.341962,0.10101604461669922,-1.0,-1.0,120.5469,-1.0,9.438040830278613,-1.0
2220,1543528005.440948,0.09898591041564941,-1.0,-1.0,127.4375,-1.0,6.891311246192975,-1.0
2221,1543528005.540941,0.09999299049377441,-1.0,-1.0,125.5195,-1.0,1.9206050120621356,-1.0
2222,1543528005.640928,0.09998703002929688,-1.0,-1.0,123.8594,-1.0,1.6631083597317422,-1.0
2223,1543528005.740979,0.1000509262084961,-1.0,-1.0,119.4375,-1.0,4.423031743263645,-1.0
2224,1543528005.841927,0.10094809532165527,-1.0,-1.0,122.8086,-1.0,3.372611233578735,-1.0
2225,1543528005.940934,0.09900689125061035,-1.0,-1.0,124.5078,-1.0,1.702083068709742,-1.0
2226,1543528006.040949,0.10001516342163086,-1.0,-1.0,116.668,-1.0,7.840438003678556,-1.0
2227,1543528006.141938,0.10098886489868164,-1.0,-1.0,110.6289,-1.0,6.039944412734951,-1.0
2228,1543528006.241948,0.10000991821289062,-1.0,-1.0,110.6484,-1.0,0.101897949329525,-1.0
2229,1543528006.341936,0.09998822212219238,-1.0,-1.0,102.4492,-1.0,8.199809649317094,-1.0
2230,1543528006.440942,0.09900593757629395,-1.0,-1.0,100.9375,-1.0,1.5149389527496824,-1.0
2231,1543528006.541931,0.10098886489868164,-1.0,-1.0,100.8086,-1.0,0.16376169525957665,-1.0
2232,1543528006.641106,0.09917497634887695,-1.0,-1.0,101.5664,-1.0,0.7642642253340635,-1.0
2233,1543528006.741098,0.09999203681945801,-1.0,-1.0,105.4492,-1.0,3.8840873979630195,-1.0
2234,1543528006.842925,0.10182714462280273,-1.0,-1.0,104.7188,-1.0,0.7374661314275304,-1.0
2235,1543528006.941411,0.09848594665527344,-1.0,-1.0,98.9375,-1.0,5.782139771338329,-1.0
2236,1543528007.040948,0.09953689575195312,-1.0,-1.0,97.2695,-1.0,1.6709675933751558,-1.0
2237,1543528007.142065,0.10111713409423828,-1.0,-1.0,94.4688,-1.0,2.802525229495821,-1.0
2238,1543528007.242068,0.10000300407409668,-1.0,-1.0,87.3398,-1.0,7.129701455328239,-1.0
2239,1543528007.342948,0.10087990760803223,-1.0,-1.0,87.5898,-1.0,0.269587693930589,-1.0
2240,1543528007.440942,0.09799408912658691,-1.0,-1.0,89.7891,-1.0,2.2014839675664444,-1.0
2241,1543528007.540934,0.09999203681945801,-1.0,-1.0,86.0078,-1.0,3.7826223825835825,-1.0
2242,1543528007.640932,0.09999799728393555,-1.0,-1.0,89.6094,-1.0,3.602987948841386,-1.0
2243,1543528007.740932,0.09999990463256836,-1.0,-1.0,83.207,-1.0,6.403180908027679,-1.0
2244,1543528007.841946,0.1010138988494873,-1.0,-1.0,96.2578,-1.0,13.051190960059747,-1.0
2245,1543528007.940922,0.09897613525390625,-1.0,-1.0,90.4062,-1.0,5.852437354455861,-1.0
2246,1543528008.040937,0.10001492500305176,-1.0,-1.0,84.3594,-1.0,6.047627163136593,-1.0
2247,1543528008.140935,0.09999799728393555,-1.0,-1.0,82.5977,-1.0,1.7645357717392165,-1.0
2248,1543528008.24093,0.09999513626098633,-1.0,-1.0,84.2578,-1.0,1.6631088470945123,-1.0
2249,1543528008.34292,0.1019899845123291,-1.0,-1.0,81.168,-1.0,3.0914834588527804,-1.0
2250,1543528008.441926,0.09900593757629395,-1.0,-1.0,86.3164,-1.0,5.149352739928721,-1.0
2251,1543528008.540927,0.09900093078613281,-1.0,-1.0,83.3672,-1.0,2.950861200450068,-1.0
2252,1543528008.640921,0.09999418258666992,-1.0,-1.0,82.8281,-1.0,0.548296118078822,-1.0
2253,1543528008.74092,0.09999895095825195,-1.0,-1.0,83.4766,-1.0,0.6561646441370385,-1.0
2254,1543528008.84192,0.10099983215332031,-1.0,-1.0,88.0664,-1.0,4.590911239379186,-1.0
2255,1543528008.94192,0.10000014305114746,-1.0,-1.0,95.5195,-1.0,7.453770900556874,-1.0
2256,1543528009.040009,0.09808897972106934,-1.0,-1.0,102.0664,-1.0,6.54763504713634,-1.0
2257,1543528009.141102,0.10109305381774902,-1.0,-1.0,104.5469,-1.0,2.482560992199655,-1.0
2258,1543528009.239999,0.09889698028564453,-1.0,-1.0,92.8594,-1.0,11.687918620757443,-1.0
2259,1543528009.341001,0.10100197792053223,-1.0,-1.0,92.207,-1.0,0.6601754240797689,-1.0
2260,1543528009.440025,0.09902405738830566,-1.0,-1.0,98.3789,-1.0,6.1726946535618765,-1.0
2261,1543528009.540003,0.09997797012329102,-1.0,-1.0,92.9062,-1.0,5.473613230258374,-1.0
2262,1543528009.640021,0.10001802444458008,-1.0,-1.0,103.9883,-1.0,11.082551331567027,-1.0
2263,1543528009.739997,0.0999758243560791,-1.0,-1.0,105.4766,-1.0,1.4916541345890317,-1.0
2264,1543528009.840994,0.1009969711303711,-1.0,-1.0,100.0664,-1.0,5.411142713967012,-1.0
2265,1543528009.939988,0.09899401664733887,-1.0,-1.0,103.1797,-1.0,3.114874109359575,-1.0
2266,1543528010.041006,0.10101819038391113,-1.0,-1.0,103.0,-1.0,0.206157372091698,-1.0
2267,1543528010.139996,0.09898996353149414,-1.0,-1.0,100.5469,-1.0,2.4550972967652753,-1.0
2268,1543528010.24,0.10000395774841309,-1.0,-1.0,92.5,-1.0,8.04752144636779,-1.0
2269,1543528010.340995,0.10099506378173828,-1.0,-1.0,94.7969,-1.0,2.2991195260793678,-1.0
2270,1543528010.439988,0.09899282455444336,-1.0,-1.0,100.0,-1.0,5.2040420058138706,-1.0
2271,1543528011.141003,0.7010149955749512,-1.0,-1.0,93.3984,-1.0,6.665956441383431,-1.0
2272,1543528011.240008,0.09900522232055664,-1.0,-1.0,90.8984,-1.0,2.573367016408765,-1.0
2273,1543528011.341003,0.10099482536315918,-1.0,-1.0,94.8594,-1.0,3.962287838265967,-1.0
2274,1543528011.439996,0.09899306297302246,-1.0,-1.0,88.1992,-1.0,6.6609359457638755,-1.0
2275,1543528011.540002,0.100006103515625,-1.0,-1.0,100.1484,-1.0,11.949618524747612,-1.0
2276,1543528011.639996,0.09999394416809082,-1.0,-1.0,110.6367,-1.0,10.488776653119196,-1.0
2277,1543528011.739999,0.10000300407409668,-1.0,-1.0,98.9062,-1.0,11.730926257159155,-1.0
2278,1543528011.841988,0.1019890308380127,-1.0,-1.0,93.5,-1.0,5.40716230075569,-1.0
2279,1543528011.93999,0.09800195693969727,-1.0,-1.0,94.0664,-1.0,0.5748297489885876,-1.0
2280,1543528012.039998,0.10000801086425781,-1.0,-1.0,114.7891,-1.0,20.722941415650663,-1.0
2281,1543528012.140998,0.10099983215332031,-1.0,-1.0,105.2969,-1.0,9.492737370737942,-1.0
2282,1543528012.240992,0.09999418258666992,-1.0,-1.0,85.7773,-1.0,19.51985614721282,-1.0
2283,1543528012.340995,0.10000300407409668,-1.0,-1.0,86.3984,-1.0,0.6290992059299236,-1.0
2284,1543528012.439994,0.0989990234375,-1.0,-1.0,95.1875,-1.0,8.789657594276285,-1.0
2285,1543528012.539986,0.0999917984008789,-1.0,-1.0,97.7969,-1.0,2.6113153209349376,-1.0
2286,1543528012.639986,0.10000014305114746,-1.0,-1.0,95.4062,-1.0,2.392790529628505,-1.0
2287,1543528012.739996,0.10000991821289062,-1.0,-1.0,96.9492,-1.0,1.546237686721069,-1.0
2288,1543528012.840978,0.1009819507598877,-1.0,-1.0,98.3867,-1.0,1.4410428686290164,-1.0
2289,1543528012.939985,0.09900712966918945,-1.0,-1.0,102.9766,-1.0,4.590968124659947,-1.0
2290,1543528013.04,0.10001492500305176,-1.0,-1.0,111.8398,-1.0,8.86376433807187,-1.0
2291,1543528013.139996,0.09999608993530273,-1.0,-1.0,108.3984,-1.0,3.442852476995946,-1.0
2292,1543528013.239992,0.09999585151672363,-1.0,-1.0,91.6367,-1.0,16.761998271695422,-1.0
2293,1543528013.341986,0.10199403762817383,-1.0,-1.0,90.2773,-1.0,1.36322233566629,-1.0
2294,1543528013.439987,0.09800100326538086,-1.0,-1.0,98.9766,-1.0,8.699852908582109,-1.0
2295,1543528013.539988,0.10000109672546387,-1.0,-1.0,105.5664,-1.0,6.590559024826354,-1.0
2296,1543528013.639984,0.09999585151672363,-1.0,-1.0,95.7969,-1.0,9.770011741054779,-1.0
2297,1543528013.739982,0.09999799728393555,-1.0,-1.0,91.2773,-1.0,4.520706112928087,-1.0
2298,1543528013.840981,0.10099911689758301,-1.0,-1.0,90.6484,-1.0,0.6369592089408664,-1.0
2299,1543528013.939978,0.09899687767028809,-1.0,-1.0,90.5273,-1.0,0.15642762144323782,-1.0
2300,1543528014.040843,0.10086512565612793,-1.0,-1.0,91.0,-1.0,0.4833451705811967,-1.0
2301,1543528014.141899,0.10105609893798828,-1.0,-1.0,92.3672,-1.0,1.3709296887890896,-1.0
2302,1543528014.240853,0.0989539623260498,-1.0,-1.0,95.3984,-1.0,3.032815481633914,-1.0
2303,1543528014.341837,0.10098385810852051,-1.0,-1.0,94.6992,-1.0,0.7064577128713057,-1.0
2304,1543528014.440826,0.09898900985717773,-1.0,-1.0,88.1484,-1.0,6.5515481715005475,-1.0
2305,1543528014.540824,0.09999799728393555,-1.0,-1.0,93.8477,-1.0,5.700177287375938,-1.0
2306,1543528014.640833,0.10000896453857422,-1.0,-1.0,92.4883,-1.0,1.363073788577999,-1.0
2307,1543528014.740823,0.0999901294708252,-1.0,-1.0,91.6875,-1.0,0.8070183804265827,-1.0
2308,1543528014.841864,0.10104107856750488,-1.0,-1.0,91.1289,-1.0,0.5676657150578029,-1.0
2309,1543528014.940812,0.09894800186157227,-1.0,-1.0,91.668,-1.0,0.548109385107115,-1.0
2310,1543528015.040323,0.09951090812683105,-1.0,-1.0,92.8164,-1.0,1.1527034734482582,-1.0
2311,1543528015.140323,0.09999990463256836,-1.0,-1.0,93.7969,-1.0,0.985586358491274,-1.0
2312,1543528015.240325,0.10000205039978027,-1.0,-1.0,93.7383,-1.0,0.11590673012713423,-1.0
2313,1543528015.342326,0.10200095176696777,-1.0,-1.0,92.3398,-1.0,1.4022162599856125,-1.0
2314,1543528015.440488,0.09816217422485352,-1.0,-1.0,91.6289,-1.0,0.7176554595776176,-1.0
2315,1543528015.540494,0.1000058650970459,-1.0,-1.0,91.5,-1.0,0.16315569940961655,-1.0
2316,1543528015.64049,0.09999608993530273,-1.0,-1.0,91.4062,-1.0,0.13710455170381197,-1.0
2317,1543528015.740699,0.10020899772644043,-1.0,-1.0,91.5664,-1.0,0.18896012424600675,-1.0
2318,1543528015.841428,0.10072898864746094,-1.0,-1.0,91.5273,-1.0,0.10805280905417791,-1.0
2319,1543528015.940313,0.09888505935668945,-1.0,-1.0,91.4062,-1.0,0.1563549328905391,-1.0
2320,1543528016.039995,0.09968185424804688,-1.0,-1.0,91.7578,-1.0,0.36545816032540734,-1.0
2321,1543528016.139994,0.09999895095825195,-1.0,-1.0,92.5078,-1.0,0.7566372253220658,-1.0
2322,1543528016.239992,0.09999799728393555,-1.0,-1.0,91.1992,-1.0,1.3124151627673704,-1.0
2323,1543528016.340989,0.1009972095489502,-1.0,-1.0,90.2578,-1.0,0.9468027221981504,-1.0
2324,1543528016.439984,0.09899497032165527,-1.0,-1.0,90.4492,-1.0,0.21549471712993182,-1.0
2325,1543528016.539986,0.10000181198120117,-1.0,-1.0,90.957,-1.0,0.5175540707304307,-1.0
2326,1543528016.639981,0.09999513626098633,-1.0,-1.0,94.5,-1.0,3.5444108152583644,-1.0
2327,1543528016.739978,0.09999704360961914,-1.0,-1.0,97.7969,-1.0,3.298416137896227,-1.0
2328,1543528016.841984,0.1020059585571289,-1.0,-1.0,95.0,-1.0,2.7987602364833593,-1.0
2329,1543528016.939975,0.0979909896850586,-1.0,-1.0,93.5,-1.0,1.5032026989180471,-1.0
2330,1543528017.040001,0.10002589225769043,-1.0,-1.0,96.1992,-1.0,2.7010534907606796,-1.0
2331,1543528017.141993,0.10199213027954102,-1.0,-1.0,99.1992,-1.0,3.0017338757343093,-1.0
2332,1543528017.239996,0.09800291061401367,-1.0,-1.0,100.0,-1.0,0.8067844348785805,-1.0
2333,1543528017.34099,0.10099411010742188,-1.0,-1.0,99.5,-1.0,0.5101066139061514,-1.0
2334,1543528017.439994,0.09900403022766113,-1.0,-1.0,100.0,-1.0,0.5097114462313432,-1.0
2335,1543528018.439991,0.9999969005584717,-1.0,-1.0,99.1992,-1.0,1.566225588321649,-1.0
2336,1543528018.539989,0.09999799728393555,-1.0,-1.0,98.3984,-1.0,1.2088334316009717,-1.0
2337,1543528018.639988,0.09999895095825195,-1.0,-1.0,96.6992,-1.0,1.702139956112196,-1.0
2338,1543528018.739986,0.09999799728393555,-1.0,-1.0,95.3984,-1.0,1.3046379725662336,-1.0
2339,1543528018.840984,0.1009981632232666,-1.0,-1.0,94.7969,-1.0,0.6099212074574728,-1.0
2340,1543528018.939979,0.09899497032165527,-1.0,-1.0,91.7969,-1.0,3.0016335580698033,-1.0
2341,1543528019.040001,0.1000218391418457,-1.0,-1.0,87.7266,-1.0,4.071528891309112,-1.0
2342,1543528019.140995,0.10099411010742188,-1.0,-1.0,101.5,-1.0,13.773770301394862,-1.0
2343,1543528019.239991,0.09899592399597168,-1.0,-1.0,108.1367,-1.0,6.637438592990192,-1.0
2344,1543528019.341985,0.10199403762817383,-1.0,-1.0,109.5391,-1.0,1.4061072264934311,-1.0
2345,1543528019.439984,0.09799909591674805,-1.0,-1.0,113.6289,-1.0,4.090975900975188,-1.0
2346,1543528019.539978,0.09999394416809082,-1.0,-1.0,110.2578,-1.0,3.3725832796670607,-1.0
2347,1543528019.639993,0.10001492500305176,-1.0,-1.0,104.3164,-1.0,5.9422417441285225,-1.0
2348,1543528019.739976,0.09998297691345215,-1.0,-1.0,104.7578,-1.0,0.45258209939541105,-1.0
2349,1543528019.840978,0.10100197792053223,-1.0,-1.0,105.0273,-1.0,0.2878066849586866,-1.0
2350,1543528019.940972,0.09999418258666992,-1.0,-1.0,105.0781,-1.0,0.11216279330781756,-1.0
2351,1543528020.040405,0.09943294525146484,-1.0,-1.0,102.4766,-1.0,2.603399599675151,-1.0
2352,1543528020.140405,0.09999990463256836,-1.0,-1.0,103.418,-1.0,0.9466964996076966,-1.0
2353,1543528020.240405,0.10000014305114746,-1.0,-1.0,102.9688,-1.0,0.46019633702400436,-1.0
2354,1543528020.341406,0.10100102424621582,-1.0,-1.0,103.5078,-1.0,0.5483823562642701,-1.0
2355,1543528020.440402,0.09899592399597168,-1.0,-1.0,106.25,-1.0,2.7439870723811386,-1.0
2356,1543528020.540395,0.09999299049377441,-1.0,-1.0,105.707,-1.0,0.5521309557428347,-1.0
2357,1543528020.6404,0.10000491142272949,-1.0,-1.0,104.9062,-1.0,0.8070202119220862,-1.0
2358,1543528020.740389,0.09998917579650879,-1.0,-1.0,108.8477,-1.0,3.9427680740216147,-1.0
2359,1543528020.841388,0.1009988784790039,-1.0,-1.0,103.5977,-1.0,5.250971509440279,-1.0
2360,1543528020.940662,0.0992739200592041,-1.0,-1.0,91.6367,-1.0,11.961412094175396,-1.0
2361,1543528021.040978,0.10031604766845703,-1.0,-1.0,90.5,-1.0,1.1411184362062445,-1.0
2362,1543528021.139974,0.09899616241455078,-1.0,-1.0,95.0,-1.0,4.501088977377574,-1.0
2363,1543528021.240971,0.1009969711303711,-1.0,-1.0,95.8984,-1.0,0.9040613648492107,-1.0
2364,1543528021.340967,0.09999585151672363,-1.0,-1.0,97.0977,-1.0,1.2034619489460623,-1.0
2365,1543528021.439965,0.0989980697631836,-1.0,-1.0,98.0,-1.0,0.9077152105067194,-1.0
2366,1543528021.539958,0.09999299049377441,-1.0,-1.0,99.5,-1.0,1.503329500813161,-1.0
2367,1543528021.639958,0.09999990463256836,-1.0,-1.0,100.0,-1.0,0.5099019327030719,-1.0
2368,1543528021.939956,0.29999804496765137,-1.0,-1.0,99.8984,-1.0,0.3745939710164934,-1.0
2369,1543528022.039996,0.10003995895385742,-1.0,-1.0,100.0,-1.0,0.24558865924506829,-1.0
2370,1543528026.639989,4.599992990493774,-1.0,-1.0,98.1992,-1.0,6.682244640736908,-1.0
2371,1543528026.73999,0.10000109672546387,-1.0,-1.0,97.8984,-1.0,4.5111426383264375,-1.0
2372,1543528026.841984,0.10199403762817383,-1.0,-1.0,97.3984,-1.0,0.5103006520916263,-1.0
2373,1543528026.939986,0.09800195693969727,-1.0,-1.0,94.0,-1.0,3.3998151244254737,-1.0
2374,1543528027.039996,0.10000991821289062,-1.0,-1.0,89.3984,-1.0,4.602687103817668,-1.0
2375,1543528027.141,0.10100412368774414,-1.0,-1.0,90.8984,-1.0,1.5033970937335404,-1.0
2376,1543528027.239994,0.09899401664733887,-1.0,-1.0,88.8984,-1.0,2.0024494639971038,-1.0
2377,1543528027.340995,0.10100102424621582,-1.0,-1.0,70.0,-1.0,18.898670000689947,-1.0
2378,1543528027.439984,0.09898900985717773,-1.0,-1.0,72.7578,-1.0,2.759576727013479,-1.0
2379,1543528027.539988,0.10000395774841309,-1.0,-1.0,70.0,-1.0,2.7596127738660337,-1.0
2380,1543528027.739976,0.19998788833618164,-1.0,-1.0,74.4766,-1.0,4.482180217467498,-1.0
2381,1543528027.840972,0.10099601745605469,-1.0,-1.0,80.5898,-1.0,6.1148355518396595,-1.0
2382,1543528027.939972,0.0989999771118164,-1.0,-1.0,82.5898,-1.0,2.002449744599149,-1.0
2383,1543528028.039999,0.10002708435058594,-1.0,-1.0,90.6562,-1.0,8.067020232561276,-1.0
2384,1543528028.141006,0.10100698471069336,-1.0,-1.0,95.6172,-1.0,4.962028251749989,-1.0
2385,1543528028.240003,0.09899711608886719,-1.0,-1.0,106.3984,-1.0,10.781654692511987,-1.0
2386,1543528028.341002,0.1009988784790039,-1.0,-1.0,129.8789,-1.0,23.480717302299485,-1.0
2387,1543528028.439992,0.09898996353149414,-1.0,-1.0,132.9375,-1.0,3.0602021189162176,-1.0
2388,1543528028.540005,0.10001301765441895,-1.0,-1.0,131.3086,-1.0,1.6319677877764747,-1.0
2389,1543528028.639991,0.09998607635498047,-1.0,-1.0,137.0977,-1.0,5.7899633872927545,-1.0
2390,1543528028.739983,0.09999203681945801,-1.0,-1.0,146.3789,-1.0,9.281738622018104,-1.0
2391,1543528028.840986,0.10100293159484863,-1.0,-1.0,150.4062,-1.0,4.028566482521941,-1.0
2392,1543528028.939983,0.09899687767028809,-1.0,-1.0,154.9688,-1.0,4.563674305429846,-1.0
2393,1543528029.040006,0.10002303123474121,-1.0,-1.0,161.7773,-1.0,6.80923475214129,-1.0
2394,1543528029.141005,0.10099911689758301,-1.0,-1.0,162.75,-1.0,0.9779299894968551,-1.0
2395,1543528029.241007,0.10000205039978027,-1.0,-1.0,167.2969,-1.0,4.547999671748636,-1.0
2396,1543528029.340997,0.0999898910522461,-1.0,-1.0,168.668,-1.0,1.374741135072536,-1.0
2397,1543528029.440012,0.0990149974822998,-1.0,-1.0,174.0195,-1.0,5.352416012432494,-1.0
2398,1543528029.539994,0.09998202323913574,-1.0,-1.0,183.1367,-1.0,9.11774825163043,-1.0
2399,1543528029.640003,0.10000896453857422,-1.0,-1.0,189.0,-1.0,5.8641528530312055,-1.0
2400,1543528029.739992,0.09998893737792969,-1.0,-1.0,192.1484,-1.0,3.1499873567998833,-1.0
2401,1543528029.840987,0.10099506378173828,-1.0,-1.0,193.7383,-1.0,1.593104838106588,-1.0
2402,1543528029.939988,0.09900093078613281,-1.0,-1.0,192.8594,-1.0,0.8844604970618827,-1.0
2403,1543528030.040009,0.1000211238861084,-1.0,-1.0,195.9766,-1.0,3.1188044353593867,-1.0
2404,1543528030.14,0.0999910831451416,-1.0,-1.0,196.1367,-1.0,0.1887597086535808,-1.0
2405,1543528030.240001,0.10000085830688477,-1.0,-1.0,195.5469,-1.0,0.598217528795056,-1.0
2406,1543528030.341992,0.10199093818664551,-1.0,-1.0,197.6797,-1.0,2.1352381487529986,-1.0
2407,1543528030.439994,0.09800219535827637,-1.0,-1.0,197.8594,-1.0,0.20472525580492384,-1.0
2408,1543528030.539994,0.09999990463256836,-1.0,-1.0,191.4297,-1.0,6.430477903062013,-1.0
2409,1543528030.639989,0.09999489784240723,-1.0,-1.0,189.2383,-1.0,2.1936802272937426,-1.0
